연월,보험사,상품카테고리,연령대,성별,가입건수,청구건수,경과보험료_원,청구금액_원,손해율(%)
2025-06,한빛생명,화재,60대이상,여성,2108,366,117814012,53451012,45.4
2025-07,한빛생명,화재,20대,남성,3940,866,183938900,104655174,56.9
2025-07,한빛생명,화재,20대,여성,1615,326,79477380,50726989,63.8
2025-07,한빛생명,화재,30대,남성,2072,266,152679464,59049392,38.7
2025-07,한빛생명,화재,30대,여성,1400,201,119714000,43252129,36.1
2025-07,한빛생명,화재,40대,남성,1366,121,116627714,58275419,50.0
2025-07,한빛생명,화재,40대,여성,1475,270,110256250,73264549,66.4
2025-07,한빛생명,화재,50대,남성,2922,510,240752346,145559113,60.5
2025-07,한빛생명,화재,50대,여성,3678,745,211786596,63762016,30.1
2025-07,한빛생명,화재,60대이상,남성,3056,232,92984912,32468987,34.9
2025-07,한빛생명,화재,60대이상,여성,2682,395,139893120,73150047,52.3
2025-08,한빛생명,화재,20대,남성,4042,888,299261596,103667590,34.6
2025-08,한빛생명,화재,20대,여성,2175,161,180651150,114537904,63.4
2025-08,한빛생명,화재,30대,남성,4298,775,275514694,84537701,30.7
2025-08,한빛생명,화재,30대,여성,3304,399,247991632,111939203,45.1
2025-08,한빛생명,화재,40대,남성,1356,212,85913448,52625054,61.3
2025-08,한빛생명,화재,40대,여성,2947,171,188336876,75822320,40.3
2025-08,한빛생명,화재,50대,남성,3565,707,262576510,144485008,55.0
2025-08,한빛생명,화재,50대,여성,1217,95,33641531,18296066,54.4
2025-08,한빛생명,화재,60대이상,남성,1916,119,78360568,38270080,48.8
2025-08,한빛생명,화재,60대이상,여성,1196,127,43075136,22915772,53.2
2025-09,한빛생명,화재,20대,남성,720,131,29261520,19561914,66.9
2025-09,한빛생명,화재,20대,여성,1256,254,90484752,51746212,57.2
2025-09,한빛생명,화재,30대,남성,2008,363,71257896,46997570,66.0
2025-09,한빛생명,화재,30대,여성,561,96,37617855,18921240,50.3
2025-09,한빛생명,화재,40대,남성,2587,465,77294386,38950101,50.4
2025-09,한빛생명,화재,40대,여성,956,100,30913216,25488996,82.5
2025-09,한빛생명,화재,50대,남성,1663,361,147488144,62315544,42.3
2025-09,한빛생명,화재,50대,여성,4101,650,145901277,64149563,44.0
2025-09,한빛생명,화재,60대이상,남성,3550,445,160435150,52531907,32.7
2025-09,한빛생명,화재,60대이상,여성,1750,321,151523750,93762754,61.9
2025-10,한빛생명,화재,20대,남성,2991,216,232293024,107132022,46.1
2025-10,한빛생명,화재,20대,여성,2358,438,207287064,77900529,37.6
2025-10,한빛생명,화재,30대,남성,2563,500,96881400,34946394,36.1
2025-10,한빛생명,화재,30대,여성,4307,871,293414375,108406528,36.9
2025-10,한빛생명,화재,40대,남성,4112,712,349742048,163220777,46.7
2025-10,한빛생명,화재,40대,여성,3994,720,287787670,127476662,44.3
2025-10,한빛생명,화재,50대,남성,1594,226,78370604,46960100,59.9
2025-10,한빛생명,화재,50대,여성,4164,373,255319824,147701856,57.8
2025-10,한빛생명,화재,60대이상,남성,1952,105,174844544,79019912,45.2
2025-10,한빛생명,화재,60대이상,여성,4059,310,181924380,89492961,49.2
2025-11,한빛생명,화재,20대,남성,629,43,50449574,32577079,64.6
2025-11,한빛생명,화재,20대,여성,3613,652,285997854,134986762,47.2
2025-11,한빛생명,화재,30대,남성,1669,358,105652707,53411304,50.6
2025-11,한빛생명,화재,30대,여성,534,62,17825988,7749504,43.5
2025-11,한빛생명,화재,40대,남성,1173,97,69999948,43913771,62.7
2025-11,한빛생명,화재,40대,여성,1393,160,42388990,20341221,48.0
2025-11,한빛생명,화재,50대,남성,2116,233,97877696,59965544,61.3
2025-11,한빛생명,화재,50대,여성,1577,166,126371318,73927282,58.5
2025-11,한빛생명,화재,60대이상,남성,2971,589,149699777,55693439,37.2
2025-11,한빛생명,화재,60대이상,여성,1536,202,136361472,40156816,29.4
2025-12,한빛생명,화재,20대,남성,4471,697,173689408,98582149,56.8
2025-12,한빛생명,화재,20대,여성,4339,312,256504324,117810113,45.9
2025-12,한빛생명,화재,30대,남성,2653,445,195276718,117998474,60.4
2025-12,한빛생명,화재,30대,여성,3416,339,212236080,98498589,46.4
2025-12,한빛생명,화재,40대,남성,2997,560,212789997,106196740,49.9
2025-12,한빛생명,화재,40대,여성,553,74,40860064,21563929,52.8
2025-12,한빛생명,화재,50대,남성,1482,315,50659206,19305389,38.1
2025-12,한빛생명,화재,50대,여성,2333,271,177079366,53915720,30.4
2025-12,한빛생명,화재,60대이상,남성,3355,196,100019260,49181925,49.2
2025-12,한빛생명,화재,60대이상,여성,953,123,34550062,19458579,56.3
2023-07,한빛생명,여행자,20대,남성,4034,527,136986572,77966723,56.9
2023-07,한빛생명,여행자,20대,여성,410,74,10721910,6480848,60.4
2023-07,한빛생명,여행자,30대,남성,4070,801,213141830,158723914,74.5
2023-07,한빛생명,여행자,30대,여성,3272,645,216877976,172398445,79.5
2023-07,한빛생명,여행자,40대,남성,2691,159,239052294,126146808,52.8
2023-07,한빛생명,여행자,40대,여성,2030,133,94192000,55731200,59.2
2023-07,한빛생명,여행자,50대,남성,954,153,60997806,29913044,49.0
2023-07,한빛생명,여행자,50대,여성,3927,667,319862004,234017928,73.2
2023-07,한빛생명,여행자,60대이상,남성,4032,739,315919296,252859501,80.0
2023-07,한빛생명,여행자,60대이상,여성,3428,494,131066152,90668721,69.2
2023-08,한빛생명,여행자,20대,남성,1495,238,79272375,47717403,60.2
2023-08,한빛생명,여행자,20대,여성,4365,424,387904455,275417022,71.0
2023-08,한빛생명,여행자,30대,남성,764,59,67604832,41866643,61.9
2023-08,한빛생명,여행자,30대,여성,2664,378,120002544,99367608,82.8
2023-08,한빛생명,여행자,40대,남성,2094,397,114583680,114739375,100.1
2023-08,한빛생명,여행자,40대,여성,4294,321,375986934,204470471,54.4
2023-08,한빛생명,여행자,50대,남성,2830,381,78291950,54463060,69.6
2023-08,한빛생명,여행자,50대,여성,2240,113,127299200,79982720,62.8
2023-08,한빛생명,여행자,60대이상,남성,3087,235,218309553,119196277,54.6
2023-08,한빛생명,여행자,60대이상,여성,3094,654,246430912,132321272,53.7
2023-09,한빛생명,여행자,20대,남성,4057,660,349011539,199137533,57.1
2023-09,한빛생명,여행자,20대,여성,1215,101,37700235,23840368,63.2
2023-09,한빛생명,여행자,30대,남성,502,63,12638854,8973477,71.0
2023-09,한빛생명,여행자,30대,여성,2735,302,88088880,39532542,44.9
2023-09,한빛생명,여행자,40대,남성,1500,243,70518000,54371508,77.1
2023-09,한빛생명,여행자,40대,여성,4434,923,350565342,256112491,73.1
2023-09,한빛생명,여행자,50대,남성,771,58,39687996,39482612,99.5
2023-09,한빛생명,여행자,50대,여성,4132,704,108076592,113693229,105.2
2023-09,한빛생명,여행자,60대이상,남성,1670,137,83785570,42881491,51.2
2023-09,한빛생명,여행자,60대이상,여성,3919,474,226729826,118389976,52.2
2023-10,한빛생명,여행자,20대,남성,1801,385,155138140,115940106,74.7
2023-10,한빛생명,여행자,20대,여성,4295,856,382323720,260097016,68.0
2023-10,한빛생명,여행자,30대,남성,3466,639,111608666,85307026,76.4
2023-10,한빛생명,여행자,30대,여성,2480,526,151939680,126559291,83.3
2023-10,한빛생명,여행자,40대,남성,848,48,28326592,19823410,70.0
2023-10,한빛생명,여행자,40대,여성,1617,323,96290733,43843191,45.5
2023-10,한빛생명,여행자,50대,남성,2929,322,153204274,104027897,67.9
2023-10,한빛생명,여행자,50대,여성,1255,109,108675470,70781828,65.1
2023-10,한빛생명,여행자,60대이상,남성,401,61,12096566,7250327,59.9
2023-10,한빛생명,여행자,60대이상,여성,1721,133,59228215,30785129,52.0
2023-11,한빛생명,여행자,20대,남성,1074,153,37873536,17040702,45.0
2023-11,한빛생명,여행자,20대,여성,3258,261,91276128,51130264,56.0
2023-11,한빛생명,여행자,30대,남성,967,183,82892207,55567591,67.0
2023-11,한빛생명,여행자,30대,여성,3556,475,245406672,154523572,63.0
2023-11,한빛생명,여행자,40대,남성,1794,301,67579980,53884915,79.7
2023-11,한빛생명,여행자,40대,여성,1928,247,76952264,37566358,48.8
2023-11,한빛생명,여행자,50대,남성,3192,674,185110464,146608607,79.2
2023-11,한빛생명,여행자,50대,여성,2292,395,97577316,45757478,46.9
2023-11,한빛생명,여행자,60대이상,남성,4153,372,199206951,155012948,77.8
2023-11,한빛생명,여행자,60대이상,여성,3871,748,201555228,162892582,80.8
2023-12,한빛생명,여행자,20대,남성,2156,449,146372996,78220576,53.4
2023-12,한빛생명,여행자,20대,여성,1440,305,92491200,69987715,75.7
2023-12,한빛생명,여행자,30대,남성,4239,263,136673838,78948244,57.8
2023-12,한빛생명,여행자,30대,여성,1837,118,96655592,48494454,50.2
2023-12,한빛생명,여행자,40대,남성,2206,123,169544336,108918460,64.2
2023-12,한빛생명,여행자,40대,여성,2331,434,121992885,69043985,56.6
2023-12,한빛생명,여행자,50대,남성,4361,812,228219852,168421107,73.8
2023-12,한빛생명,여행자,50대,여성,1777,263,48871054,28026919,57.3
2023-12,한빛생명,여행자,60대이상,남성,2789,532,164294412,121917687,74.2
2023-12,한빛생명,여행자,60대이상,여성,3170,273,214038400,130603271,61.0
2024-01,한빛생명,여행자,20대,남성,2654,281,73356560,50407578,68.7
2024-01,한빛생명,여행자,20대,여성,2941,565,171386775,112145588,65.4
2024-01,한빛생명,여행자,30대,남성,1481,133,128072437,57201087,44.7
2024-01,한빛생명,여행자,30대,여성,1768,234,55143920,34597866,62.7
2024-01,한빛생명,여행자,40대,남성,933,90,67430709,36413726,54.0
2024-01,한빛생명,여행자,40대,여성,1324,90,67455152,42770110,63.4
2024-01,한빛생명,여행자,50대,남성,1154,221,102516744,74158732,72.3
2024-01,한빛생명,여행자,50대,여성,1526,148,84442736,39355091,46.6
2024-01,한빛생명,여행자,60대이상,남성,2083,225,138561160,115826841,83.6
2024-01,한빛생명,여행자,60대이상,여성,3575,524,109992025,60460652,55.0
2024-02,한빛생명,여행자,20대,남성,2897,528,249709812,198497299,79.5
2024-02,한빛생명,여행자,20대,여성,4196,860,198944948,99721553,50.1
2024-02,한빛생명,여행자,30대,남성,4210,651,185362090,127511951,68.8
2024-02,한빛생명,여행자,30대,여성,3359,295,205886546,147559119,71.7
2024-02,한빛생명,여행자,40대,남성,1179,143,52833348,34468341,65.2
2024-02,한빛생명,여행자,40대,여성,3099,203,143626254,111731613,77.8
2024-02,한빛생명,여행자,50대,남성,4039,402,229641384,136738309,59.5
2024-02,한빛생명,여행자,50대,여성,2371,166,122540393,84402214,68.9
2024-02,한빛생명,여행자,60대이상,남성,600,118,35725200,16789162,47.0
2024-02,한빛생명,여행자,60대이상,여성,3786,678,272417844,208134408,76.4
2024-03,한빛생명,여행자,20대,남성,3349,733,249976058,118152600,47.3
2024-03,한빛생명,여행자,20대,여성,3057,171,208108332,142177004,68.3
2024-03,한빛생명,여행자,30대,남성,4216,886,338477344,278958135,82.4
2024-03,한빛생명,여행자,30대,여성,1725,350,53518125,39271429,73.4
2024-03,한빛생명,여행자,40대,남성,2672,135,86954896,49497832,56.9
2024-03,한빛생명,여행자,40대,여성,2391,369,112439166,82683022,73.5
2024-03,한빛생명,여행자,50대,남성,3364,499,103984604,73613256,70.8
2024-03,한빛생명,여행자,50대,여성,1041,160,29121975,14911282,51.2
2024-03,한빛생명,여행자,60대이상,남성,4207,339,304851841,154298094,50.6
2024-03,한빛생명,여행자,60대이상,여성,1545,270,69016695,49607822,71.9
2024-04,한빛생명,여행자,20대,남성,2651,260,127396456,92336225,72.5
2024-04,한빛생명,여행자,20대,여성,4089,572,280746651,210936482,75.1
2024-04,한빛생명,여행자,30대,남성,885,146,29890875,13175342,44.1
2024-04,한빛생명,여행자,30대,여성,1513,118,53647954,30473495,56.8
2024-04,한빛생명,여행자,40대,남성,3215,353,123047695,95153234,77.3
2024-04,한빛생명,여행자,40대,여성,491,75,17064214,11038473,64.7
2024-04,한빛생명,여행자,50대,남성,3495,685,270656295,171270651,63.3
2024-04,한빛생명,여행자,50대,여성,404,28,27548760,14413878,52.3
2024-04,한빛생명,여행자,60대이상,남성,575,45,15853325,11642882,73.4
2024-04,한빛생명,여행자,60대이상,여성,3287,242,267463190,159830243,59.8
2024-05,한빛생명,여행자,20대,남성,2600,311,151047000,77344000,51.2
2024-05,한빛생명,여행자,20대,여성,4474,535,328145530,263204421,80.2
2024-05,한빛생명,여행자,30대,남성,2411,328,82658724,60347009,73.0
2024-05,한빛생명,여행자,30대,여성,3752,609,127305360,99711927,78.3
2024-05,한빛생명,여행자,40대,남성,3992,449,344278064,183415732,53.3
2024-05,한빛생명,여행자,40대,여성,402,50,19517100,9593081,49.2
2024-05,한빛생명,여행자,50대,남성,2072,172,143061240,108503428,75.8
2024-05,한빛생명,여행자,50대,여성,521,43,40083135,33544243,83.7
2024-05,한빛생명,여행자,60대이상,남성,1545,128,78628140,46773297,59.5
2024-05,한빛생명,여행자,60대이상,여성,4371,484,222313431,154821556,69.6
2024-06,한빛생명,여행자,20대,남성,2902,197,164145826,124871095,76.1
2024-06,한빛생명,여행자,20대,여성,4158,859,362777184,209098207,57.6
2024-06,한빛생명,여행자,30대,남성,2880,182,227260800,152034338,66.9
2024-06,한빛생명,여행자,30대,여성,3168,167,93234240,47153964,50.6
2024-06,한빛생명,여행자,40대,남성,1282,184,65215340,39165954,60.1
2024-06,한빛생명,여행자,40대,여성,2706,247,159916482,144945342,90.6
2024-06,한빛생명,여행자,50대,남성,3722,196,307329262,208082078,67.7
2024-06,한빛생명,여행자,50대,여성,674,92,23548212,13428507,57.0
2024-06,한빛생명,여행자,60대이상,남성,3127,543,256223253,212220688,82.8
2024-06,한빛생명,여행자,60대이상,여성,1749,189,65851599,35590060,54.0
2024-07,한빛생명,여행자,20대,남성,715,127,45622720,25198284,55.2
2024-07,한빛생명,여행자,20대,여성,3102,560,195506652,101937712,52.1
2024-07,한빛생명,여행자,30대,남성,3313,231,83212621,46291342,55.6
2024-07,한빛생명,여행자,30대,여성,3924,335,343091016,273787386,79.8
2024-07,한빛생명,여행자,40대,남성,2905,545,167932240,134746392,80.2
2024-07,한빛생명,여행자,40대,여성,2014,267,118237912,125115641,105.8
2024-07,한빛생명,여행자,50대,남성,1352,178,75065744,60665073,80.8
2024-07,한빛생명,여행자,50대,여성,3985,825,304190990,230578696,75.8
2024-07,한빛생명,여행자,60대이상,남성,4445,805,354253165,252424377,71.3
2024-07,한빛생명,여행자,60대이상,여성,2242,176,191473526,140585655,73.4
2024-08,한빛생명,여행자,20대,남성,4332,808,278699220,179369771,64.4
2024-08,한빛생명,여행자,20대,여성,4139,331,270541596,207708043,76.8
2024-08,한빛생명,여행자,30대,남성,2785,393,83939900,40494618,48.2
2024-08,한빛생명,여행자,30대,여성,1203,222,74523444,54771670,73.5
2024-08,한빛생명,여행자,40대,남성,1951,401,122005785,80330907,65.8
2024-08,한빛생명,여행자,40대,여성,3737,539,94549837,47272868,50.0
2024-08,한빛생명,여행자,50대,남성,2684,219,184009672,88389406,48.0
2024-08,한빛생명,여행자,50대,여성,2681,498,122988194,62787787,51.1
2024-08,한빛생명,여행자,60대이상,남성,1220,133,93826540,64395962,68.6
2024-08,한빛생명,여행자,60대이상,여성,4181,368,168648997,89113775,52.8
2024-09,한빛생명,여행자,20대,남성,2230,333,152268860,114845543,75.4
2024-09,한빛생명,여행자,20대,여성,3757,409,329240938,149897835,45.5
2024-09,한빛생명,여행자,30대,남성,1291,75,55901591,28121958,50.3
2024-09,한빛생명,여행자,30대,여성,4115,302,136350525,80317437,58.9
2024-09,한빛생명,여행자,40대,남성,4117,420,131336417,78849390,60.0
2024-09,한빛생명,여행자,40대,여성,3610,361,200972310,89888614,44.7
2024-09,한빛생명,여행자,50대,남성,1060,94,26526500,18311775,69.0
2024-09,한빛생명,여행자,50대,여성,726,50,36159882,19892893,55.0
2024-09,한빛생명,여행자,60대이상,남성,3983,738,170408672,123225085,72.3
2024-09,한빛생명,여행자,60대이상,여성,2671,580,82301523,51546358,62.6
2024-10,한빛생명,여행자,20대,남성,841,87,46848746,39222525,83.7
2024-10,한빛생명,여행자,20대,여성,3500,670,122605000,71293330,58.1
2024-10,한빛생명,여행자,30대,남성,4228,713,184226644,96114686,52.2
