customer_id,age,gender,occupation,family_structure,income_band,residence_region,driver_status,persona_cluster,child_count,homeowner_flag,priority_need_1,priority_need_2,needs_tags
C00531,68,여성,전문직,3세대가구,500-800만원,강원,비운전,사회초년생,2,Y,노후연금,뇌혈관,암진단|자동차배상|해외여행
C00532,47,남성,은퇴자,1인가구,300-500만원,경기 북부,자가운전,자영업중장년,0,Y,자동차배상,수술비,자차손해|심혈관|자동차배상
C00533,48,남성,교사,3세대가구,300-500만원,인천,자가운전,맞벌이자녀가구,1,Y,노후연금,어린이성장,뇌혈관|자녀상해|재산보장|수술비
C00534,25,여성,공무원,3세대가구,300만원 이하,대구,비운전,사회초년생,1,Y,해외여행,자동차배상,자차손해|자동차배상|심혈관|사망보장
C00535,59,남성,교사,3세대가구,1200만원 이상,경기 북부,비운전,골드에이지,2,Y,치과,재산보장,해외여행|어린이성장|자녀상해|수술비
C00536,68,남성,전문직,3세대가구,800-1200만원,서울 강북,비운전,골드에이지,3,Y,자차손해,노후연금,자녀상해|심혈관
C00537,71,여성,프리랜서,맞벌이자녀1,800-1200만원,대전,자가운전,사회초년생,1,N,어린이성장,노후연금,뇌혈관|치과
C00538,59,남성,의료진,3세대가구,300만원 이하,강원,자가운전,사회초년생,1,Y,노후연금,수술비,재산보장|자녀상해|뇌혈관
C00539,39,여성,프리랜서,편부모가정,800-1200만원,서울 강북,자가운전,맞벌이자녀가구,1,N,어린이성장,입원비,사망보장|치과|수술비|노후연금
C00540,31,여성,학생,외벌이자녀2,300-500만원,경기 남부,자가운전,1인가구청년,2,Y,자동차배상,해외여행,자녀상해|입원비
C00541,42,남성,IT개발자,3세대가구,500-800만원,울산,자가운전,사회초년생,3,Y,입원비,노후연금,자녀상해|심혈관|입원비
C00542,32,남성,프리랜서,외벌이자녀2,500-800만원,강원,자가운전,맞벌이자녀가구,2,Y,자차손해,수술비,입원비|재산보장
C00543,69,여성,프리랜서,신혼부부,1200만원 이상,부산,자가운전,자영업중장년,0,N,자동차배상,심혈관,암진단|뇌혈관|수술비
C00544,55,남성,공무원,외벌이자녀2,500-800만원,대전,자가운전,자영업중장년,2,N,암진단,심혈관,사망보장|재산보장|뇌혈관|노후연금
C00545,47,여성,생산직,맞벌이자녀1,800-1200만원,광주,자가운전,1인가구청년,1,Y,입원비,치과,입원비|암진단|치과
C00546,23,여성,자영업,맞벌이자녀2,500-800만원,광주,자가운전,자영업중장년,2,Y,자녀상해,해외여행,자차손해|사망보장|수술비|어린이성장
C00547,57,여성,은퇴자,1인가구,800-1200만원,광주,비운전,자영업중장년,0,Y,수술비,자동차배상,자차손해|심혈관|자녀상해|수술비
C00548,47,남성,사무직,맞벌이자녀2,800-1200만원,울산,자가운전,맞벌이자녀가구,2,Y,입원비,노후연금,어린이성장|치과
C00549,54,여성,의료진,맞벌이자녀2,300-500만원,울산,자가운전,맞벌이자녀가구,2,Y,수술비,암진단,노후연금|자동차배상|뇌혈관
C00550,63,남성,의료진,1인가구,300만원 이하,부산,자가운전,안정형시니어,0,N,자차손해,사망보장,수술비|사망보장|치과|자차손해
C00551,41,여성,생산직,외벌이자녀2,300-500만원,제주,자가운전,골드에이지,2,Y,자녀상해,자동차배상,암진단|자녀상해
C00552,38,남성,학생,외벌이자녀2,500-800만원,경기 남부,자가운전,사회초년생,2,N,심혈관,자녀상해,뇌혈관|자차손해
C00553,61,여성,프리랜서,3세대가구,800-1200만원,강원,자가운전,안정형시니어,1,Y,자녀상해,노후연금,자차손해|심혈관
C00554,62,남성,은퇴자,맞벌이자녀2,500-800만원,대구,비운전,안정형시니어,2,N,뇌혈관,노후연금,사망보장|심혈관|재산보장|자녀상해
C00555,59,남성,IT개발자,3세대가구,500-800만원,부산,자가운전,맞벌이자녀가구,1,Y,어린이성장,재산보장,뇌혈관|입원비|해외여행
C00556,46,여성,교사,외벌이자녀2,300-500만원,대전,자가운전,안정형시니어,2,Y,수술비,어린이성장,해외여행|자녀상해
C00557,31,남성,학생,1인가구,800-1200만원,대구,자가운전,맞벌이자녀가구,0,N,암진단,재산보장,재산보장|치과|자녀상해|해외여행
C00558,64,여성,생산직,3세대가구,800-1200만원,대전,자가운전,사회초년생,1,Y,치과,해외여행,자동차배상|어린이성장|수술비
C00559,55,남성,의료진,편부모가정,300만원 이하,울산,비운전,맞벌이자녀가구,1,Y,재산보장,암진단,암진단|사망보장|재산보장|자동차배상
C00560,66,여성,생산직,3세대가구,300만원 이하,경기 남부,자가운전,골드에이지,1,Y,입원비,노후연금,수술비|뇌혈관|재산보장|입원비
C00561,30,여성,주부,3세대가구,300만원 이하,제주,자가운전,안정형시니어,1,N,수술비,자녀상해,암진단|치과|심혈관
C00562,73,남성,생산직,신혼부부,800-1200만원,부산,자가운전,자영업중장년,0,Y,암진단,자녀상해,자차손해|해외여행
C00563,67,남성,의료진,맞벌이자녀1,300-500만원,서울 강남,자가운전,1인가구청년,1,Y,입원비,재산보장,어린이성장|심혈관|수술비
C00564,22,남성,자영업,신혼부부,300-500만원,울산,자가운전,안정형시니어,0,N,치과,재산보장,치과|해외여행
C00565,56,남성,주부,맞벌이자녀1,500-800만원,제주,자가운전,맞벌이자녀가구,1,N,입원비,노후연금,사망보장|수술비|재산보장|암진단
C00566,51,여성,학생,신혼부부,500-800만원,광주,자가운전,안정형시니어,0,N,해외여행,자차손해,노후연금|해외여행|뇌혈관|자동차배상
C00567,26,여성,공무원,편부모가정,300-500만원,광주,비운전,안정형시니어,2,Y,암진단,뇌혈관,자녀상해|사망보장
C00568,62,남성,주부,맞벌이자녀1,800-1200만원,인천,자가운전,1인가구청년,1,N,수술비,자녀상해,자차손해|입원비|자녀상해
C00569,38,남성,생산직,편부모가정,1200만원 이상,광주,비운전,맞벌이자녀가구,1,N,뇌혈관,사망보장,뇌혈관|자동차배상|재산보장
C00570,32,남성,IT개발자,맞벌이자녀2,1200만원 이상,대전,자가운전,1인가구청년,2,Y,뇌혈관,치과,재산보장|사망보장|심혈관
C00571,53,여성,사무직,신혼부부,500-800만원,광주,비운전,안정형시니어,0,N,노후연금,자차손해,사망보장|입원비|치과|어린이성장
C00572,31,남성,의료진,1인가구,1200만원 이상,광주,자가운전,1인가구청년,0,Y,뇌혈관,자동차배상,노후연금|자녀상해
C00573,72,남성,의료진,편부모가정,1200만원 이상,대전,자가운전,사회초년생,1,Y,자차손해,암진단,뇌혈관|암진단|사망보장
C00574,40,남성,공무원,신혼부부,1200만원 이상,서울 강남,자가운전,안정형시니어,0,Y,뇌혈관,노후연금,입원비|사망보장|해외여행|자동차배상
C00575,30,여성,자영업,1인가구,300만원 이하,울산,자가운전,안정형시니어,0,Y,어린이성장,재산보장,자녀상해|치과|뇌혈관
C00576,54,여성,IT개발자,편부모가정,1200만원 이상,부산,자가운전,골드에이지,1,Y,자차손해,수술비,심혈관|사망보장
C00577,64,남성,프리랜서,외벌이자녀2,500-800만원,광주,비운전,1인가구청년,2,Y,어린이성장,치과,암진단|노후연금
C00578,74,여성,은퇴자,3세대가구,1200만원 이상,강원,자가운전,골드에이지,2,Y,자녀상해,암진단,노후연금|심혈관
C00579,68,남성,학생,맞벌이자녀2,1200만원 이상,대구,자가운전,자영업중장년,2,N,자동차배상,재산보장,암진단|해외여행|수술비
C00580,34,여성,전문직,외벌이자녀2,300-500만원,서울 강북,자가운전,골드에이지,2,Y,입원비,치과,암진단|재산보장|수술비|자차손해
C00581,24,남성,사무직,맞벌이자녀2,500-800만원,제주,자가운전,사회초년생,2,Y,뇌혈관,치과,사망보장|치과|어린이성장|재산보장
C00582,34,남성,교사,편부모가정,1200만원 이상,울산,비운전,1인가구청년,2,Y,어린이성장,자동차배상,재산보장|뇌혈관|입원비|해외여행
C00583,31,여성,프리랜서,1인가구,300만원 이하,강원,비운전,1인가구청년,0,Y,자녀상해,해외여행,사망보장|뇌혈관|수술비
C00584,24,여성,은퇴자,편부모가정,1200만원 이상,인천,자가운전,자영업중장년,1,Y,재산보장,자녀상해,자차손해|심혈관|자동차배상
C00585,55,여성,사무직,맞벌이자녀2,500-800만원,대전,비운전,자영업중장년,2,N,노후연금,입원비,암진단|사망보장|재산보장|수술비
C00586,42,남성,학생,편부모가정,300만원 이하,대구,자가운전,자영업중장년,2,Y,자차손해,뇌혈관,암진단|어린이성장
C00587,56,남성,의료진,맞벌이자녀2,1200만원 이상,대전,비운전,사회초년생,2,Y,노후연금,입원비,어린이성장|해외여행
C00588,58,남성,학생,1인가구,300-500만원,경기 남부,자가운전,사회초년생,0,N,심혈관,해외여행,어린이성장|사망보장
C00589,31,여성,주부,신혼부부,300-500만원,서울 강남,자가운전,사회초년생,0,Y,심혈관,뇌혈관,사망보장|자차손해
C00590,58,여성,자영업,3세대가구,1200만원 이상,부산,자가운전,골드에이지,1,N,재산보장,암진단,자차손해|노후연금|수술비|입원비
C00591,30,남성,의료진,1인가구,1200만원 이상,인천,자가운전,골드에이지,0,Y,해외여행,자동차배상,치과|자동차배상
C00592,53,여성,주부,1인가구,1200만원 이상,경기 북부,자가운전,골드에이지,0,Y,자차손해,재산보장,자동차배상|자차손해|심혈관
C00593,30,여성,전문직,편부모가정,300-500만원,서울 강남,자가운전,1인가구청년,1,Y,자동차배상,뇌혈관,수술비|암진단|자녀상해
C00594,45,남성,의료진,신혼부부,800-1200만원,인천,비운전,자영업중장년,0,Y,노후연금,자녀상해,자차손해|어린이성장|사망보장
C00595,29,남성,학생,맞벌이자녀2,300-500만원,울산,자가운전,자영업중장년,2,Y,어린이성장,재산보장,노후연금|암진단|수술비
C00596,50,남성,프리랜서,신혼부부,300-500만원,인천,자가운전,사회초년생,0,Y,수술비,뇌혈관,치과|자녀상해|해외여행|심혈관
C00597,45,여성,전문직,편부모가정,300-500만원,울산,자가운전,사회초년생,2,Y,심혈관,자녀상해,뇌혈관|심혈관|자동차배상
C00598,72,여성,의료진,편부모가정,1200만원 이상,인천,자가운전,1인가구청년,1,Y,재산보장,뇌혈관,치과|자동차배상
C00599,51,남성,생산직,신혼부부,800-1200만원,울산,자가운전,안정형시니어,0,Y,노후연금,심혈관,재산보장|치과|심혈관|사망보장
C00600,26,남성,자영업,신혼부부,300-500만원,강원,자가운전,사회초년생,0,N,암진단,자차손해,입원비|뇌혈관
C00601,36,남성,주부,맞벌이자녀2,300-500만원,광주,자가운전,사회초년생,2,Y,자동차배상,심혈관,입원비|사망보장
C00602,70,남성,IT개발자,3세대가구,1200만원 이상,부산,자가운전,사회초년생,2,N,재산보장,수술비,재산보장|수술비
C00603,25,남성,자영업,3세대가구,1200만원 이상,서울 강남,자가운전,안정형시니어,3,N,사망보장,자차손해,자차손해|뇌혈관|어린이성장
C00604,57,남성,전문직,맞벌이자녀1,300만원 이하,서울 강북,자가운전,맞벌이자녀가구,1,Y,노후연금,사망보장,자동차배상|심혈관|사망보장
C00605,23,남성,의료진,편부모가정,500-800만원,서울 강남,자가운전,자영업중장년,2,Y,자차손해,입원비,수술비|어린이성장|자차손해|입원비
C00606,48,여성,은퇴자,맞벌이자녀1,1200만원 이상,경기 남부,자가운전,자영업중장년,1,Y,심혈관,수술비,자동차배상|자녀상해
C00607,61,남성,사무직,1인가구,500-800만원,경기 북부,비운전,맞벌이자녀가구,0,Y,자녀상해,어린이성장,수술비|사망보장|해외여행|입원비
C00608,44,남성,생산직,1인가구,300-500만원,부산,자가운전,1인가구청년,0,Y,해외여행,어린이성장,사망보장|뇌혈관
C00609,63,남성,전문직,신혼부부,500-800만원,서울 강북,자가운전,사회초년생,0,Y,재산보장,심혈관,자차손해|해외여행
C00610,43,남성,공무원,1인가구,1200만원 이상,대구,비운전,1인가구청년,0,N,자동차배상,뇌혈관,자녀상해|입원비
C00611,32,여성,사무직,3세대가구,800-1200만원,서울 강남,자가운전,맞벌이자녀가구,1,Y,암진단,뇌혈관,자녀상해|노후연금|해외여행
C00612,68,여성,학생,편부모가정,300-500만원,대구,비운전,자영업중장년,1,N,암진단,자동차배상,뇌혈관|치과|노후연금
C00613,58,여성,전문직,편부모가정,500-800만원,경기 북부,자가운전,맞벌이자녀가구,1,N,재산보장,노후연금,치과|자동차배상|재산보장|입원비
C00614,53,남성,자영업,외벌이자녀2,1200만원 이상,울산,자가운전,사회초년생,2,N,재산보장,사망보장,어린이성장|뇌혈관
C00615,53,남성,IT개발자,맞벌이자녀2,500-800만원,강원,자가운전,안정형시니어,2,N,해외여행,암진단,수술비|해외여행
C00616,34,남성,자영업,3세대가구,1200만원 이상,서울 강남,자가운전,골드에이지,1,Y,자녀상해,심혈관,해외여행|뇌혈관|심혈관
C00617,56,여성,의료진,3세대가구,800-1200만원,경기 남부,비운전,사회초년생,2,Y,자동차배상,해외여행,심혈관|자녀상해
C00618,48,여성,자영업,1인가구,800-1200만원,울산,자가운전,자영업중장년,0,Y,재산보장,사망보장,자녀상해|어린이성장
C00619,42,남성,프리랜서,편부모가정,500-800만원,서울 강남,자가운전,안정형시니어,1,N,어린이성장,해외여행,사망보장|해외여행
C00620,73,여성,프리랜서,1인가구,500-800만원,경기 북부,비운전,안정형시니어,0,N,노후연금,수술비,재산보장|노후연금|자동차배상
