customer_id,product_id,units,avg_cost_nav,opened_date,auto_invest_flag
C01260,INV-펀드-0098,2509,1209.46,2023-08-02,N
C01261,INV-ET-0005,2341,1375.37,2025-01-18,N
C01261,INV-ET-0093,614,1427.92,2023-06-28,Y
C01261,INV-ET-0076,1425,1107.95,2024-05-07,N
C01261,INV-펀드-0034,633,1150.29,2024-01-23,N
C01261,INV-ET-0030,2847,1188.41,2025-03-07,Y
C01263,INV-ET-0031,2396,1428.11,2023-09-07,N
C01264,INV-연금-0094,2002,1161.77,2023-10-10,Y
C01264,INV-펀드-0098,159,1218.34,2023-06-03,Y
C01266,INV-연금-0077,2507,1040.58,2023-07-09,Y
C01266,INV-연금-0094,1882,1129.47,2024-04-22,N
C01266,INV-펀드-0061,475,1014.71,2023-01-31,N
C01266,INV-변액-0029,2727,1163.65,2024-03-02,Y
C01268,INV-연금-0055,2894,978.61,2024-05-04,N
C01268,INV-ET-0090,2421,1019.06,2024-09-07,N
C01268,INV-ET-0018,2336,1119.82,2025-05-17,N
C01268,INV-펀드-0034,2158,998.26,2023-12-30,Y
C01269,INV-연금-0036,2414,941.57,2024-07-17,Y
C01269,INV-펀드-0061,2028,1099.42,2024-08-03,N
C01269,INV-펀드-0024,1679,1288.24,2024-03-05,N
C01271,INV-연금-0077,1263,1038.6,2025-05-13,N
C01271,INV-연금-0097,1399,1304.44,2025-02-28,N
C01273,INV-연금-0004,1607,974.28,2024-12-26,N
C01273,INV-변액-0069,2456,1412.47,2024-02-04,N
C01273,INV-변액-0013,2023,976.66,2024-02-05,N
C01273,INV-펀드-0067,2931,1318.1,2023-05-02,Y
C01273,INV-펀드-0023,2011,1079.52,2023-04-11,Y
C01274,INV-변액-0088,1225,1043.93,2024-01-16,Y
C01274,INV-연금-0068,2359,1420.26,2023-08-18,Y
C01276,INV-펀드-0063,1566,1423.47,2024-06-18,N
C01277,INV-ET-0071,979,1165.76,2024-05-08,Y
C01280,INV-변액-0038,2047,1046.29,2023-04-13,N
C01280,INV-연금-0036,2167,1038.97,2024-07-21,N
C01280,INV-펀드-0035,2705,1115.89,2024-11-20,Y
C01281,INV-연금-0077,2395,1080.55,2024-05-03,Y
C01281,INV-ET-0031,1687,1353.92,2025-05-07,N
C01281,INV-펀드-0039,1632,1155.79,2023-08-26,Y
C01281,INV-ET-0071,1481,1331.11,2023-12-04,Y
C01281,INV-ET-0091,2139,1079.45,2024-02-10,Y
C01285,INV-연금-0059,1423,1038.02,2024-06-26,Y
C01285,INV-펀드-0046,2164,1181.93,2025-06-15,Y
C01285,INV-연금-0021,1374,1075.79,2025-04-26,Y
C01285,INV-변액-0013,2175,888.72,2024-04-20,Y
C01286,INV-ET-0051,427,1540.15,2023-12-13,N
C01286,INV-ET-0093,1376,1392.65,2024-11-08,N
C01292,INV-ET-0045,2269,1011.64,2024-08-10,N
C01293,INV-펀드-0081,341,1036.11,2025-03-12,N
C01293,INV-ET-0076,1623,1234.87,2024-07-24,N
C01293,INV-연금-0055,2320,911.68,2024-12-07,N
C01294,INV-변액-0070,618,1124.5,2025-01-30,Y
C01294,INV-펀드-0034,562,1060.27,2024-11-06,Y
C01295,INV-ET-0030,459,1144.8,2023-05-19,Y
C01296,INV-펀드-0047,2441,1545.66,2024-08-07,N
C01299,INV-펀드-0044,648,1161.2,2024-02-22,N
C01299,INV-펀드-0040,1170,1137.71,2023-02-05,Y
C01299,INV-펀드-0026,2841,1191.69,2023-08-15,Y
C01299,INV-펀드-0002,2801,982.24,2025-02-08,Y
C01302,INV-ET-0092,2688,1435.26,2024-11-30,N
C01302,INV-연금-0048,2592,978.3,2023-03-03,Y
C01308,INV-변액-0007,2733,1007.49,2025-06-04,Y
C01308,INV-ET-0086,2122,1092.13,2024-08-08,N
C01308,INV-펀드-0057,2173,944.88,2023-02-16,Y
C01309,INV-연금-0041,2216,1284.72,2023-06-24,N
C01309,INV-펀드-0081,666,1103.79,2024-06-17,N
C01310,INV-펀드-0056,1129,1056.94,2024-03-03,N
C01310,INV-연금-0059,51,1040.13,2024-02-24,N
C01310,INV-ET-0071,1171,1111.06,2023-09-20,Y
C01310,INV-연금-0004,1889,906.41,2023-02-03,N
C01310,INV-펀드-0024,2171,1212.04,2025-05-30,Y
C01311,INV-연금-0016,940,1390.48,2025-03-02,N
C01311,INV-연금-0014,2523,1220.08,2024-04-01,N
C01311,INV-펀드-0067,2500,1454.32,2024-01-05,N
C01311,INV-펀드-0061,2613,1059.72,2023-04-20,N
C01311,INV-펀드-0062,1084,1371.83,2023-09-12,N
C01312,INV-펀드-0067,632,1206.4,2024-08-21,N
C01312,INV-ET-0025,2279,1362.59,2024-01-30,Y
C01313,INV-ET-0022,938,989.8,2023-02-26,Y
C01313,INV-ET-0090,1748,1034.47,2023-10-05,N
C01313,INV-ET-0092,962,1526.81,2023-01-20,N
C01313,INV-ET-0064,456,1334.59,2023-10-11,N
C01315,INV-펀드-0083,1949,1404.93,2023-01-02,N
C01315,INV-연금-0055,2737,878.33,2023-02-27,N
C01317,INV-변액-0049,1227,1030.19,2023-01-27,Y
C01317,INV-변액-0096,1539,1144.88,2025-02-02,Y
C01317,INV-연금-0021,2468,1175.64,2024-02-13,Y
C01317,INV-변액-0017,2112,1201.12,2024-08-29,N
C01317,INV-ET-0031,503,1435.35,2023-09-18,N
C01319,INV-펀드-0012,2436,1061.59,2024-12-14,Y
C01319,INV-연금-0016,255,1464.47,2024-10-11,Y
C01320,INV-ET-0064,593,1361.29,2023-02-01,N
C01322,INV-연금-0050,2185,1224.6,2023-02-08,N
C01324,INV-ET-0090,1882,1042.73,2024-04-13,N
C01324,INV-펀드-0035,221,1276.13,2023-05-13,Y
C01324,INV-펀드-0083,2559,1322.35,2023-03-03,N
C01327,INV-펀드-0039,1615,1342.1,2024-07-22,Y
C01327,INV-ET-0022,1060,876.92,2024-06-11,N
C01329,INV-ET-0091,1444,1194.77,2023-03-31,Y
C01329,INV-연금-0004,2413,910.78,2023-09-01,N
C01329,INV-연금-0089,1461,1117.26,2023-03-31,N
C01329,INV-연금-0041,2541,1132.68,2023-04-06,N
C01329,INV-변액-0080,614,1259.94,2023-04-27,N
C01332,INV-변액-0029,1513,1187.4,2024-02-29,N
C01332,INV-ET-0099,2145,1075.72,2024-06-15,N
C01333,INV-연금-0032,984,958.39,2023-08-07,Y
C01334,INV-연금-0097,2383,1285.29,2025-03-09,N
C01334,INV-펀드-0039,519,1172.0,2023-02-13,Y
C01334,INV-ET-0031,2258,1517.63,2025-03-26,Y
C01335,INV-연금-0097,1595,1503.71,2025-03-04,N
C01335,INV-변액-0049,1609,1060.23,2025-05-21,N
C01336,INV-연금-0059,903,935.91,2024-01-14,N
C01336,INV-ET-0075,2575,1297.84,2023-08-04,N
C01336,INV-ET-0025,693,1474.58,2023-07-06,N
C01336,INV-연금-0006,1790,1093.7,2023-09-17,N
C01337,INV-펀드-0067,1325,1331.88,2024-06-08,N
C01338,INV-ET-0005,1217,1382.88,2024-03-07,N
C01338,INV-ET-0075,100,1306.09,2024-03-22,Y
C01338,INV-펀드-0046,2284,1093.6,2023-10-02,Y
C01338,INV-연금-0001,2671,1117.31,2023-01-11,N
C01338,INV-ET-0042,2021,1239.89,2025-05-26,N
C01342,INV-펀드-0082,2631,1501.43,2023-01-05,N
C01342,INV-변액-0088,612,1172.22,2023-08-29,N
C01342,INV-ET-0073,2396,1449.08,2025-01-30,N
C01342,INV-펀드-0026,1638,1339.53,2023-04-04,N
C01342,INV-ET-0076,879,1279.65,2023-12-07,N
C01344,INV-연금-0094,1076,1135.9,2024-09-22,Y
C01344,INV-ET-0018,1601,1041.61,2024-07-20,Y
C01344,INV-ET-0051,1052,1530.77,2024-10-13,Y
C01344,INV-연금-0077,776,1040.88,2024-10-08,Y
C01345,INV-펀드-0034,1240,1155.32,2024-01-14,Y
C01345,INV-펀드-0012,2795,993.76,2024-12-15,Y
C01346,INV-변액-0084,506,960.27,2024-03-12,N
C01346,INV-연금-0016,961,1451.86,2023-10-04,Y
C01346,INV-변액-0069,2348,1451.56,2025-01-31,N
C01346,INV-연금-0050,676,1223.87,2024-07-05,N
C01348,INV-연금-0048,1863,991.4,2025-03-17,Y
C01348,INV-펀드-0002,2968,1121.33,2023-06-09,N
C01348,INV-펀드-0067,1281,1247.23,2023-06-27,N
C01348,INV-ET-0031,1214,1290.3,2024-07-13,N
C01348,INV-ET-0087,2006,1450.63,2023-01-12,Y
C01349,INV-펀드-0046,2262,1099.24,2023-06-09,Y
C01349,INV-변액-0027,373,1054.8,2023-06-19,N
C01349,INV-변액-0080,2742,1525.29,2025-01-24,N
C01350,INV-변액-0017,2470,1294.36,2023-06-20,Y
C01350,INV-ET-0025,1109,1424.15,2023-09-28,Y
C01350,INV-연금-0089,1902,1046.45,2024-10-18,Y
C01350,INV-연금-0001,868,1349.33,2023-03-08,N
C01350,INV-연금-0094,660,1316.46,2025-04-29,N
C01352,INV-ET-0033,1455,1103.33,2023-06-10,Y
C01352,INV-ET-0076,307,1219.16,2024-12-11,N
C01352,INV-연금-0085,1866,1249.91,2025-01-17,N
C01352,INV-ET-0086,1650,1095.89,2024-07-11,N
C01354,INV-ET-0025,666,1415.69,2023-11-18,N
C01354,INV-펀드-0098,902,1397.33,2024-08-04,N
C01356,INV-ET-0051,944,1490.59,2025-02-07,N
C01357,INV-연금-0089,2119,1009.81,2023-07-06,N
C01357,INV-펀드-0063,2376,1429.8,2024-08-13,N
C01357,INV-펀드-0002,1775,1094.72,2023-11-01,N
C01357,INV-ET-0043,1979,1430.96,2023-09-25,Y
C01358,INV-펀드-0054,2882,1127.84,2023-10-19,N
C01358,INV-펀드-0012,2034,1128.02,2024-07-29,N
C01358,INV-펀드-0046,2872,1165.21,2023-06-22,Y
C01358,INV-연금-0041,462,1247.24,2024-07-29,N
C01359,INV-펀드-0098,638,1369.64,2024-02-28,N
C01359,INV-변액-0038,672,1146.31,2024-05-26,N
C01359,INV-ET-0008,2330,1195.31,2024-06-16,Y
C01359,INV-연금-0036,714,957.34,2024-11-10,N
C01360,INV-변액-0013,2580,875.24,2025-01-09,N
C01360,INV-ET-0073,187,1326.61,2025-03-11,N
C01361,INV-펀드-0002,1838,1051.35,2024-08-11,Y
C01361,INV-ET-0076,279,1162.42,2024-02-29,N
C01362,INV-ET-0008,1547,1293.1,2024-02-13,N
C01362,INV-펀드-0098,137,1316.81,2025-02-12,Y
C01364,INV-ET-0025,147,1281.54,2023-03-10,Y
C01364,INV-ET-0079,1619,1152.15,2025-01-29,N
C01364,INV-ET-0064,870,1376.47,2025-02-06,Y
C01364,INV-연금-0055,893,984.46,2023-01-12,N
C01366,INV-연금-0095,2522,1180.2,2025-04-09,N
C01366,INV-ET-0100,322,1177.02,2025-03-28,N
C01366,INV-연금-0036,1260,963.69,2024-07-24,Y
C01367,INV-ET-0042,635,1156.59,2024-07-25,Y
C01367,INV-연금-0050,2150,1138.95,2023-04-03,N
C01367,INV-펀드-0002,1660,1117.31,2023-11-21,N
C01367,INV-연금-0055,2621,865.33,2024-10-06,N
C01367,INV-연금-0001,975,1155.32,2025-05-22,N
C01369,INV-ET-0099,481,1297.53,2024-05-28,Y
C01369,INV-ET-0042,2171,1257.89,2024-09-18,N
C01369,INV-펀드-0056,1128,1131.08,2023-07-03,N
C01369,INV-연금-0066,273,1313.85,2024-08-08,N
C01371,INV-변액-0029,592,1046.59,2023-07-21,N
C01371,INV-변액-0010,2405,1378.28,2024-04-18,Y
C01374,INV-연금-0036,2614,938.54,2024-10-12,Y
C01376,INV-ET-0025,2969,1344.22,2025-02-17,N
C01377,INV-펀드-0024,1597,1205.9,2023-12-28,N
C01378,INV-ET-0100,1542,1247.7,2025-05-20,N
C01378,INV-ET-0075,1183,1336.21,2023-02-21,Y
C01378,INV-펀드-0054,2079,1066.51,2024-01-25,Y
C01379,INV-펀드-0083,266,1340.2,2024-05-30,Y
C01379,INV-ET-0033,2328,1086.25,2023-05-22,N
C01379,INV-변액-0096,202,1291.07,2023-12-13,N
C01379,INV-변액-0010,61,1329.31,2024-03-13,Y
C01379,INV-변액-0017,1748,1313.8,2025-01-14,N
C01381,INV-연금-0021,2819,1271.39,2024-10-28,N
C01381,INV-연금-0050,2961,1208.13,2023-07-11,Y
C01381,INV-펀드-0039,2311,1205.39,2025-03-25,Y
C01381,INV-변액-0027,1149,1031.52,2023-06-07,N
C01381,INV-펀드-0035,2404,1301.58,2024-05-18,N
C01385,INV-ET-0018,811,1025.01,2023-10-26,Y
C01385,INV-변액-0029,2655,1048.72,2024-05-29,N
C01385,INV-ET-0086,1116,1010.71,2024-08-28,N
C01385,INV-ET-0075,1669,1144.34,2025-06-09,N
C01385,INV-ET-0051,2181,1471.29,2023-03-22,Y
C01386,INV-ET-0100,2363,1090.83,2025-04-30,N
C01387,INV-연금-0032,509,1114.84,2024-08-22,Y
C01387,INV-ET-0071,1640,1193.92,2024-05-31,Y
C01387,INV-변액-0080,2538,1438.11,2023-11-14,Y
C01387,INV-펀드-0023,2951,1056.16,2024-12-09,N
C01388,INV-펀드-0020,855,1462.66,2023-12-18,N
C01388,INV-변액-0015,1912,1241.7,2024-09-29,N
C01388,INV-연금-0094,1512,1278.12,2024-12-30,N
C01389,INV-펀드-0026,1597,1204.55,2024-11-27,N
C01389,INV-ET-0033,2635,1010.77,2024-10-19,N
C01389,INV-ET-0018,2641,1036.23,2023-05-04,N
C01389,INV-펀드-0054,280,1022.8,2024-09-19,Y
C01389,INV-연금-0078,127,1352.23,2023-08-27,Y
C01390,INV-펀드-0072,999,985.51,2025-06-17,Y
C01390,INV-ET-0008,474,1288.25,2024-02-18,N
C01392,INV-ET-0043,330,1469.29,2023-02-01,Y
C01392,INV-변액-0027,1163,967.18,2023-12-20,Y
C01392,INV-펀드-0081,1132,1182.03,2023-12-19,N
C01393,INV-연금-0048,1017,1033.53,2024-05-01,N
C01393,INV-ET-0065,617,1497.12,2024-07-13,Y
C01393,INV-연금-0077,2537,1033.82,2024-12-07,N
C01394,INV-연금-0095,997,1306.4,2023-09-02,Y
C01394,INV-변액-0037,744,1046.19,2023-04-29,N
C01394,INV-연금-0032,2137,994.76,2023-05-15,Y
C01395,INV-펀드-0020,112,1327.99,2024-05-22,Y
C01395,INV-ET-0033,2499,1063.07,2023-10-12,N
C01395,INV-연금-0004,2378,841.24,2024-01-16,N
C01396,INV-연금-0041,509,1125.22,2025-05-14,N
C01398,INV-ET-0071,325,1133.92,2025-03-10,N
C01398,INV-ET-0043,362,1375.15,2024-07-04,N
C01398,INV-변액-0027,873,1018.72,2024-07-29,N
C01398,INV-연금-0041,338,1175.79,2025-04-26,N
C01400,INV-ET-0030,1322,1199.5,2023-08-28,N
C01400,INV-ET-0033,2819,953.61,2025-04-13,Y
C01400,INV-연금-0009,2928,983.33,2023-03-26,N
C01400,INV-ET-0064,1477,1467.98,2024-07-19,N
C01400,INV-변액-0013,460,1001.2,2024-02-24,N
C01404,INV-펀드-0098,2767,1284.26,2023-12-28,N
C01405,INV-연금-0006,2866,1291.95,2025-01-28,Y
C01405,INV-펀드-0062,2009,1446.17,2023-03-29,N
C01405,INV-펀드-0020,825,1389.53,2023-09-03,Y
C01405,INV-연금-0078,1680,1414.13,2023-02-10,N
C01406,INV-ET-0064,2784,1366.6,2024-10-12,Y
C01406,INV-변액-0070,1094,996.58,2023-10-24,N
C01408,INV-펀드-0056,279,1029.72,2023-04-10,Y
C01408,INV-ET-0091,2044,1178.36,2024-11-09,Y
C01408,INV-ET-0025,542,1414.09,2023-09-29,N
C01408,INV-펀드-0058,1397,1262.13,2024-09-06,N
C01408,INV-연금-0094,2580,1284.48,2023-05-31,Y
C01413,INV-펀드-0035,1236,1155.3,2024-03-23,N
C01413,INV-ET-0051,2177,1588.06,2024-08-11,N
C01413,INV-펀드-0058,2681,1382.78,2023-01-26,N
C01413,INV-연금-0068,1107,1490.79,2024-07-28,N
C01413,INV-펀드-0056,721,1197.32,2023-09-28,N
C01416,INV-연금-0021,65,1085.41,2025-04-27,N
C01416,INV-펀드-0034,2149,1077.02,2025-03-22,Y
C01416,INV-변액-0080,622,1250.28,2023-02-01,N
C01416,INV-변액-0084,2141,979.51,2025-03-12,N
C01418,INV-변액-0038,726,1214.92,2024-08-04,Y
C01418,INV-연금-0097,330,1256.92,2025-03-31,N
C01419,INV-연금-0006,2936,1119.48,2023-05-01,N
C01419,INV-펀드-0012,603,939.98,2023-05-13,Y
C01420,INV-펀드-0062,1876,1432.27,2025-04-12,N
C01420,INV-연금-0055,2161,966.02,2023-12-17,Y
C01422,INV-연금-0085,1262,1266.06,2024-09-03,N
C01422,INV-펀드-0072,586,958.82,2023-04-12,N
C01425,INV-ET-0076,2126,1151.97,2024-08-11,N
C01425,INV-ET-0093,1108,1323.04,2024-02-12,N
C01425,INV-연금-0001,1777,1167.59,2024-10-21,Y
C01425,INV-ET-0042,2339,1244.78,2024-03-27,Y
C01426,INV-연금-0050,2214,1247.53,2024-09-15,Y
C01426,INV-변액-0038,2383,1137.91,2024-02-02,N
C01426,INV-변액-0088,1461,1102.78,2024-08-11,Y
C01426,INV-펀드-0057,2274,955.44,2023-05-28,N
C01428,INV-펀드-0058,2595,1400.83,2025-02-04,N
C01428,INV-ET-0071,984,1231.48,2023-03-10,N
C01428,INV-연금-0055,766,989.41,2023-04-27,N
C01428,INV-연금-0028,469,1095.22,2023-12-15,Y
C01428,INV-변액-0017,913,1354.63,2023-02-20,N
C01429,INV-펀드-0081,1424,1136.81,2023-06-02,N
C01429,INV-ET-0100,2609,1065.63,2024-01-21,N
C01429,INV-펀드-0040,717,1327.09,2024-10-08,Y
C01429,INV-펀드-0035,1159,1237.53,2025-03-26,N
C01429,INV-ET-0045,2182,1011.71,2025-06-05,N
C01430,INV-펀드-0044,2585,1247.51,2023-10-16,N
C01430,INV-변액-0049,2551,1088.65,2024-11-05,N
C01431,INV-ET-0025,209,1517.31,2023-03-19,N
C01431,INV-연금-0004,2198,981.3,2025-06-09,Y
C01431,INV-ET-0051,1050,1631.24,2023-06-18,Y
C01432,INV-펀드-0063,2737,1378.69,2025-02-15,Y
C01432,INV-연금-0085,2634,1210.51,2024-11-16,N
C01432,INV-펀드-0011,140,1288.78,2024-03-03,Y
C01433,INV-변액-0007,2225,959.26,2023-08-02,N
C01433,INV-ET-0045,450,1103.95,2023-05-11,N
C01433,INV-펀드-0047,1191,1365.23,2023-02-03,Y
C01433,INV-연금-0095,1512,1351.82,2023-11-04,Y
C01435,INV-변액-0015,830,1174.72,2024-10-06,N
C01435,INV-연금-0050,711,1287.67,2023-09-18,Y
C01435,INV-펀드-0011,2445,1318.73,2023-05-22,N
C01435,INV-연금-0089,1978,1008.13,2023-11-22,Y
C01435,INV-연금-0066,1934,1267.52,2023-05-08,N
C01436,INV-펀드-0061,229,980.21,2023-08-19,Y
C01436,INV-ET-0003,1495,1149.16,2025-03-11,N
C01436,INV-연금-0048,1413,942.76,2025-04-07,Y
C01442,INV-변액-0017,2575,1275.95,2024-06-11,N
C01443,INV-펀드-0072,2010,981.85,2023-11-25,N
C01443,INV-연금-0009,94,1096.41,2023-01-20,N
C01443,INV-연금-0094,1914,1256.95,2023-12-15,N
C01445,INV-펀드-0058,1321,1234.04,2024-05-29,N
C01447,INV-연금-0068,188,1380.96,2023-08-20,N
C01447,INV-ET-0090,2272,1155.89,2024-05-26,Y
C01447,INV-연금-0053,164,1343.9,2024-01-15,N
C01447,INV-펀드-0058,110,1368.21,2023-02-17,N
C01448,INV-연금-0021,1436,1167.33,2024-03-20,N
C01448,INV-연금-0001,2968,1285.99,2024-03-10,N
C01448,INV-ET-0093,1345,1392.45,2024-05-10,Y
C01448,INV-ET-0008,1561,1226.51,2024-11-28,N
C01448,INV-변액-0069,2666,1335.54,2023-05-17,Y
C01449,INV-펀드-0023,346,1130.79,2024-09-22,Y
C01449,INV-ET-0018,1929,976.25,2023-03-21,Y
C01449,INV-펀드-0012,1394,1094.76,2023-08-21,N
C01449,INV-변액-0010,2301,1397.2,2024-08-21,Y
C01449,INV-펀드-0072,1645,992.97,2024-08-29,N
C01451,INV-ET-0071,2969,1307.04,2024-07-09,N
C01451,INV-ET-0030,898,1367.55,2023-03-29,N
C01451,INV-펀드-0023,1117,1267.75,2023-07-27,N
C01451,INV-변액-0013,1217,1001.83,2023-09-07,N
C01453,INV-ET-0091,681,1150.81,2024-04-02,Y
C01453,INV-연금-0053,1112,1270.62,2024-01-09,N
C01453,INV-펀드-0012,2374,1048.22,2024-10-12,Y
C01453,INV-펀드-0083,2710,1204.31,2025-03-22,N
C01453,INV-펀드-0098,316,1400.46,2024-07-29,N
C01455,INV-펀드-0098,1032,1323.51,2023-06-27,N
C01455,INV-펀드-0039,1459,1341.27,2023-04-29,N
C01455,INV-변액-0096,1161,1251.49,2023-12-09,N
C01455,INV-연금-0021,589,1155.89,2023-05-14,N
C01455,INV-연금-0050,612,1306.88,2023-07-28,N
C01456,INV-연금-0036,2167,854.88,2024-07-19,N
C01456,INV-ET-0033,2554,1026.76,2024-08-14,N
C01456,INV-연금-0059,2286,1040.11,2023-12-07,N
C01456,INV-변액-0049,1042,1117.33,2024-02-25,Y
C01456,INV-연금-0019,2082,1479.26,2024-05-11,N
C01459,INV-ET-0092,1144,1566.92,2023-07-31,Y
C01459,INV-변액-0069,545,1334.8,2024-05-22,N
C01459,INV-연금-0060,1158,1414.66,2024-08-25,N
C01460,INV-ET-0033,1316,1026.31,2023-09-21,Y
C01460,INV-ET-0093,87,1417.36,2023-01-14,Y
C01461,INV-ET-0033,1580,1044.0,2024-03-20,Y
C01461,INV-ET-0005,2440,1390.4,2025-04-01,N
C01461,INV-연금-0066,209,1219.27,2025-04-05,N
C01461,INV-펀드-0052,2606,1052.02,2023-02-05,N
C01465,INV-변액-0084,1047,978.72,2025-04-21,Y
C01465,INV-연금-0085,1383,1108.16,2024-02-29,N
C01465,INV-ET-0025,859,1490.85,2025-05-17,N
C01465,INV-ET-0043,2816,1354.15,2023-08-02,Y
C01466,INV-펀드-0040,1958,1334.21,2024-05-16,N
C01466,INV-변액-0007,2064,991.94,2024-03-01,Y
C01466,INV-ET-0073,1428,1335.16,2024-04-08,N
C01468,INV-ET-0025,595,1527.8,2024-09-23,Y
C01468,INV-연금-0016,1084,1337.27,2025-02-23,N
C01472,INV-변액-0088,2440,1161.75,2023-03-05,N
C01472,INV-연금-0066,2532,1169.75,2023-02-01,Y
C01476,INV-ET-0091,1952,1046.57,2024-02-26,Y
C01476,INV-연금-0004,183,829.01,2023-11-17,Y
C01476,INV-펀드-0082,1835,1476.93,2024-01-12,N
C01476,INV-연금-0078,1782,1428.81,2024-09-21,N
C01479,INV-연금-0068,1688,1568.78,2023-11-29,N
C01479,INV-변액-0084,1564,1145.14,2023-06-05,Y
C01479,INV-ET-0071,1608,1258.29,2023-06-21,N
C01479,INV-ET-0079,201,1158.06,2024-05-07,N
C01479,INV-펀드-0056,1575,1126.76,2023-10-05,Y
C01480,INV-연금-0009,1492,918.34,2024-04-17,Y
C01480,INV-ET-0030,2464,1144.91,2025-01-11,N
C01480,INV-ET-0090,1641,1134.02,2025-02-18,N
C01480,INV-연금-0078,2244,1577.95,2024-03-25,N
C01480,INV-펀드-0056,1225,1123.47,2025-03-18,N
C01481,INV-ET-0073,2838,1385.21,2023-06-18,N
C01482,INV-펀드-0044,830,1369.73,2024-05-15,N
C01482,INV-변액-0015,2257,1227.41,2025-06-14,N
C01482,INV-ET-0086,2928,1037.88,2023-04-19,N
C01487,INV-ET-0022,425,887.25,2024-07-07,N
C01487,INV-연금-0094,2414,1234.14,2023-12-30,N
C01487,INV-펀드-0082,2515,1552.04,2024-03-01,Y
C01487,INV-ET-0086,736,1078.69,2024-01-08,N
C01489,INV-연금-0078,1388,1514.53,2025-03-02,Y
C01490,INV-변액-0088,2435,1058.43,2023-11-30,Y
C01490,INV-변액-0069,1084,1327.51,2023-01-15,Y
C01491,INV-연금-0066,292,1112.04,2025-01-05,N
C01491,INV-펀드-0039,2376,1223.64,2023-06-26,N
C01491,INV-변액-0029,2694,1155.93,2023-09-23,Y
C01491,INV-연금-0094,1514,1261.0,2023-07-01,N
C01491,INV-펀드-0012,198,1034.54,2024-05-22,N
C01492,INV-ET-0022,86,937.01,2023-05-18,Y
C01492,INV-변액-0088,2713,1085.43,2024-03-17,N
C01492,INV-변액-0027,780,979.96,2024-07-19,N
C01492,INV-변액-0038,1243,1187.0,2023-01-16,N
C01496,INV-연금-0066,762,1330.0,2024-12-10,N
C01496,INV-연금-0060,1255,1285.18,2023-05-28,Y
C01496,INV-연금-0032,817,992.09,2025-01-22,N
C01496,INV-ET-0086,317,949.67,2024-06-26,N
C01496,INV-변액-0015,2946,1359.8,2024-02-22,N
C01499,INV-펀드-0002,1297,1091.59,2025-05-09,Y
C01499,INV-연금-0004,2197,894.57,2025-04-30,N
C01500,INV-ET-0064,1033,1392.26,2023-04-20,Y
C01500,INV-연금-0032,90,994.71,2024-08-27,N
C01500,INV-펀드-0074,2143,1081.71,2025-03-20,N
C01500,INV-펀드-0012,2531,1068.44,2024-01-25,N
