tx_id,customer_id,product_id,tx_date,tx_type,units,nav_at_tx,amount_won,channel
TX0000999,C01338,INV-연금-0068,2025-11-16,SELL,349,1474.8,51470520,MTS
TX0001000,C00593,INV-변액-0015,2024-02-05,BUY,449,1275.04,57249296,대면
TX0001001,C00524,INV-연금-0004,2024-09-29,BUY,449,1121.68,50363432,MTS
TX0001002,C00233,INV-변액-0029,2024-06-29,SELL,125,1110.59,13882375,HTS
TX0001003,C00663,INV-ET-0065,2025-08-21,SELL,363,1578.58,57302453,로보어드바이저
TX0001004,C00549,INV-ET-0064,2025-05-19,SELL,53,1256.09,6657276,로보어드바이저
TX0001005,C00930,INV-연금-0053,2025-05-13,BUY,303,1604.43,48614229,로보어드바이저
TX0001006,C00678,INV-ET-0031,2024-10-29,BUY,213,1418.93,30223209,HTS
TX0001007,C00700,INV-연금-0014,2024-05-04,BUY,62,1210.39,7504418,HTS
TX0001008,C00800,INV-연금-0021,2025-10-29,BUY,441,1334.94,58870854,대면
TX0001009,C00864,INV-펀드-0061,2025-05-15,SELL,129,1268.05,16357844,MTS
TX0001010,C01055,INV-펀드-0002,2024-11-27,SELL,117,1274.76,14914692,MTS
TX0001011,C00559,INV-펀드-0082,2024-12-04,SELL,222,1508.07,33479153,로보어드바이저
TX0001012,C01263,INV-연금-0060,2024-10-07,BUY,357,1525.82,54471774,HTS
TX0001013,C00966,INV-연금-0077,2024-11-11,SELL,481,1138.27,54750787,로보어드바이저
TX0001014,C00885,INV-펀드-0083,2025-03-24,BUY,321,1304.83,41885043,대면
TX0001015,C01466,INV-펀드-0054,2024-11-18,BUY,385,1142.91,44002035,로보어드바이저
TX0001016,C00223,INV-연금-0053,2025-10-03,SELL,382,1261.14,48175548,대면
TX0001017,C00825,INV-ET-0018,2024-12-23,SELL,347,1052.65,36526955,로보어드바이저
TX0001018,C00035,INV-변액-0007,2024-02-27,SELL,47,953.07,4479429,로보어드바이저
TX0001019,C01406,INV-연금-0032,2025-10-25,BUY,332,1030.27,34204964,HTS
TX0001020,C00107,INV-ET-0005,2025-12-21,BUY,406,1771.89,71938734,MTS
TX0001021,C00546,INV-연금-0066,2025-03-05,SELL,384,1458.66,56012544,HTS
TX0001022,C01492,INV-ET-0065,2025-05-04,BUY,343,1429.93,49046599,HTS
TX0001023,C01130,INV-펀드-0040,2025-09-07,SELL,492,1468.38,72244296,대면
TX0001024,C00200,INV-연금-0059,2025-01-30,SELL,322,1269.69,40884018,HTS
TX0001025,C01090,INV-펀드-0024,2024-11-03,SELL,421,1632.02,68708042,MTS
TX0001026,C00810,INV-변액-0007,2025-02-06,SELL,39,1051.92,4102488,HTS
TX0001027,C01481,INV-ET-0071,2024-11-09,SELL,448,1366.14,61203072,MTS
TX0001028,C00897,INV-변액-0038,2025-07-08,BUY,322,1162.73,37439906,HTS
TX0001029,C01142,INV-펀드-0026,2024-10-16,SELL,465,1470.62,68383830,MTS
TX0001030,C00046,INV-펀드-0098,2025-11-20,SELL,217,1555.03,33744151,MTS
TX0001031,C00008,INV-연금-0019,2024-03-11,BUY,401,1387.75,55648775,대면
TX0001032,C01197,INV-펀드-0023,2025-03-16,SELL,426,1114.14,47462364,로보어드바이저
TX0001033,C00825,INV-변액-0037,2025-05-31,BUY,291,960.04,27937164,대면
TX0001034,C00444,INV-펀드-0039,2025-09-17,BUY,173,1495.05,25864365,로보어드바이저
TX0001035,C01000,INV-변액-0080,2024-02-19,SELL,377,1685.25,63533925,로보어드바이저
TX0001036,C00281,INV-연금-0009,2025-04-07,BUY,19,1032.15,1961085,HTS
TX0001037,C01103,INV-ET-0051,2024-09-14,BUY,482,1479.66,71319612,대면
TX0001038,C00914,INV-연금-0053,2025-10-04,SELL,219,1328.43,29092617,로보어드바이저
TX0001039,C00646,INV-연금-0085,2025-05-29,BUY,196,1464.76,28709296,HTS
TX0001040,C01418,INV-연금-0095,2024-05-13,BUY,150,1174.74,17621100,로보어드바이저
TX0001041,C01387,INV-변액-0017,2025-10-18,SELL,170,1301.36,22123120,MTS
TX0001042,C00137,INV-ET-0022,2024-07-16,BUY,368,1007.31,37069007,로보어드바이저
TX0001043,C01104,INV-펀드-0012,2025-01-12,SELL,183,1143.31,20922573,대면
TX0001044,C00398,INV-ET-0051,2024-01-23,SELL,454,1337.34,60715236,MTS
TX0001045,C01345,INV-펀드-0011,2024-07-07,BUY,47,1286.78,6047866,HTS
TX0001046,C00144,INV-연금-0032,2025-05-14,BUY,175,974.4,17052000,로보어드바이저
TX0001047,C00658,INV-변액-0010,2024-12-12,BUY,105,1571.05,16496025,대면
TX0001048,C00440,INV-ET-0043,2024-02-08,SELL,449,1377.48,61848852,HTS
TX0001049,C00587,INV-펀드-0056,2024-04-26,BUY,358,1060.46,37964468,로보어드바이저
TX0001050,C01218,INV-펀드-0054,2025-11-26,SELL,245,1291.11,31632194,로보어드바이저
TX0001051,C00689,INV-연금-0021,2025-06-07,BUY,392,1270.39,49799288,MTS
TX0001052,C00456,INV-ET-0051,2024-11-07,BUY,38,1476.68,5611384,HTS
TX0001053,C00843,INV-연금-0028,2024-12-26,SELL,180,1208.79,21758220,HTS
TX0001054,C00057,INV-펀드-0056,2024-07-15,SELL,347,1391.74,48293378,HTS
TX0001055,C00644,INV-펀드-0023,2024-04-18,BUY,60,1122.08,6732479,로보어드바이저
TX0001056,C00933,INV-연금-0097,2024-04-05,BUY,191,1230.96,23511336,HTS
TX0001057,C00580,INV-연금-0004,2025-10-15,SELL,68,963.28,6550304,대면
TX0001058,C00023,INV-펀드-0074,2024-11-23,BUY,430,1272.47,54716210,로보어드바이저
TX0001059,C00872,INV-연금-0097,2024-11-11,BUY,361,1438.2,51919020,MTS
TX0001060,C01077,INV-ET-0090,2024-01-13,BUY,364,915.31,33317283,MTS
TX0001061,C00249,INV-펀드-0011,2024-04-13,SELL,77,1209.08,9309915,로보어드바이저
TX0001062,C01012,INV-ET-0093,2024-02-22,BUY,298,1579.5,47069100,MTS
TX0001063,C01377,INV-ET-0065,2024-09-18,BUY,193,1638.3,31619189,HTS
TX0001064,C00428,INV-ET-0065,2024-05-17,SELL,403,1379.66,55600298,MTS
TX0001065,C00381,INV-펀드-0061,2024-12-23,SELL,206,1188.66,24486396,로보어드바이저
TX0001066,C01455,INV-ET-0030,2025-04-07,SELL,453,1213.47,54970191,로보어드바이저
TX0001067,C00383,INV-펀드-0054,2024-03-24,BUY,440,898.93,39552919,HTS
TX0001068,C00460,INV-펀드-0061,2024-02-25,BUY,363,970.43,35226609,MTS
TX0001069,C00133,INV-연금-0004,2024-04-29,SELL,108,837.68,9046943,MTS
TX0001070,C01350,INV-변액-0027,2024-06-24,BUY,440,1197.61,52694839,HTS
TX0001071,C01036,INV-ET-0099,2025-04-05,BUY,55,1109.06,6099830,대면
TX0001072,C01320,INV-ET-0093,2024-03-10,SELL,54,1549.69,8368326,로보어드바이저
TX0001073,C00702,INV-연금-0068,2024-11-04,SELL,497,1591.98,79121406,대면
TX0001074,C01456,INV-펀드-0057,2025-02-01,BUY,440,973.99,42855560,대면
TX0001075,C00353,INV-변액-0070,2024-11-26,BUY,30,1309.26,3927780,대면
TX0001076,C01138,INV-펀드-0035,2025-11-20,BUY,496,1092.18,54172128,대면
TX0001077,C01105,INV-ET-0025,2024-05-16,SELL,15,1748.16,2622240,대면
TX0001078,C01139,INV-연금-0041,2024-04-05,SELL,26,1346.8,3501679,로보어드바이저
TX0001079,C01231,INV-펀드-0082,2025-08-14,SELL,196,1611.77,31590692,로보어드바이저
TX0001080,C01264,INV-펀드-0063,2025-09-09,BUY,362,1658.02,60020324,대면
TX0001081,C01362,INV-변액-0070,2024-05-05,SELL,250,1092.91,27322750,로보어드바이저
TX0001082,C01381,INV-펀드-0074,2024-11-09,BUY,234,1268.99,29694365,MTS
TX0001083,C01465,INV-연금-0048,2025-05-30,SELL,293,1022.13,29948409,MTS
TX0001084,C00068,INV-연금-0089,2025-10-06,BUY,273,892.68,24370164,로보어드바이저
TX0001085,C01361,INV-변액-0084,2024-12-23,SELL,494,1319.3,65173419,로보어드바이저
TX0001086,C01172,INV-ET-0086,2025-08-05,BUY,18,994.71,1790478,HTS
TX0001087,C00213,INV-ET-0064,2024-07-25,SELL,393,1519.8,59728140,대면
TX0001088,C01253,INV-펀드-0063,2024-11-26,SELL,495,1453.02,71924490,HTS
TX0001089,C00144,INV-연금-0032,2024-02-29,SELL,316,1074.39,33950724,HTS
TX0001090,C00873,INV-연금-0009,2025-03-13,BUY,356,932.21,33186676,MTS
TX0001091,C00200,INV-연금-0060,2024-04-01,BUY,96,1398.25,13423200,로보어드바이저
TX0001092,C00837,INV-펀드-0012,2024-08-04,BUY,269,1001.35,26936315,로보어드바이저
TX0001093,C00901,INV-펀드-0034,2025-02-04,SELL,65,1256.33,8166145,MTS
TX0001094,C01124,INV-펀드-0020,2024-11-05,SELL,224,1193.1,26725439,대면
TX0001095,C01125,INV-연금-0068,2024-07-05,SELL,375,1557.7,58413750,HTS
TX0001096,C01161,INV-변액-0013,2025-06-01,SELL,449,987.01,44316749,HTS
TX0001097,C00558,INV-변액-0037,2025-09-06,SELL,114,970.77,11066778,HTS
TX0001098,C01139,INV-연금-0048,2025-06-17,SELL,183,1277.7,23381910,MTS
TX0001099,C01346,INV-연금-0006,2024-12-06,BUY,392,1147.39,44977688,대면
TX0001100,C00811,INV-변액-0027,2025-06-18,BUY,59,1145.39,6757801,대면
TX0001101,C00881,INV-펀드-0039,2024-02-17,BUY,305,1367.79,41717595,대면
TX0001102,C01456,INV-변액-0080,2025-08-13,BUY,312,1295.73,40426776,대면
TX0001103,C00610,INV-ET-0071,2024-12-27,SELL,210,1163.29,24429090,로보어드바이저
TX0001104,C00741,INV-연금-0001,2024-05-12,SELL,110,1195.63,13151930,MTS
TX0001105,C00435,INV-연금-0094,2024-11-27,SELL,370,1454.76,53826119,MTS
TX0001106,C00890,INV-펀드-0074,2025-04-19,SELL,71,948.98,6737758,HTS
TX0001107,C00037,INV-펀드-0058,2025-08-04,BUY,233,1400.6,32633980,HTS
TX0001108,C00163,INV-변액-0069,2025-05-21,SELL,277,1217.43,33722811,대면
TX0001109,C00063,INV-연금-0050,2024-02-17,BUY,211,1267.76,26749736,대면
TX0001110,C01034,INV-펀드-0052,2025-01-31,SELL,223,885.35,19743305,MTS
TX0001111,C00549,INV-펀드-0023,2024-10-27,SELL,234,1363.43,31904262,로보어드바이저
TX0001112,C00456,INV-ET-0008,2024-12-05,BUY,480,1012.46,48598080,대면
TX0001113,C01193,INV-연금-0085,2025-04-19,SELL,14,1500.79,2101106,HTS
TX0001114,C00634,INV-ET-0076,2025-06-29,SELL,184,1387.77,25534968,MTS
TX0001115,C01010,INV-ET-0045,2024-02-27,BUY,427,1129.92,48247584,로보어드바이저
TX0001116,C00281,INV-ET-0099,2024-10-11,SELL,235,1044.16,24537760,대면
TX0001117,C00517,INV-펀드-0039,2024-10-11,SELL,23,1112.33,2558358,HTS
TX0001118,C00184,INV-펀드-0034,2025-08-11,BUY,416,1137.05,47301280,로보어드바이저
TX0001119,C00230,INV-펀드-0062,2025-02-23,SELL,413,1511.9,62441470,HTS
TX0001120,C01186,INV-연금-0095,2025-11-25,BUY,135,1351.24,18241740,로보어드바이저
TX0001121,C00326,INV-연금-0059,2024-12-19,BUY,390,896.51,34963890,대면
TX0001122,C01213,INV-펀드-0034,2024-01-11,SELL,224,963.66,21585984,대면
TX0001123,C00606,INV-변액-0088,2025-09-10,SELL,192,1109.67,21305664,MTS
TX0001124,C00657,INV-연금-0009,2024-06-04,BUY,27,1189.15,3210705,대면
TX0001125,C00640,INV-ET-0099,2025-05-26,BUY,234,1387.96,32478264,대면
TX0001126,C00412,INV-펀드-0057,2025-12-01,BUY,391,1081.36,42281175,HTS
TX0001127,C00007,INV-변액-0029,2024-02-01,BUY,178,1078.96,19205488,로보어드바이저
TX0001128,C01476,INV-변액-0069,2024-11-15,BUY,444,1405.75,62415300,MTS
TX0001129,C00171,INV-연금-0021,2024-06-04,SELL,59,1190.76,7025484,HTS
TX0001130,C00100,INV-연금-0014,2025-07-17,BUY,16,1601.48,2562368,HTS
TX0001131,C00906,INV-펀드-0040,2025-04-28,SELL,47,1123.71,5281437,HTS
TX0001132,C00894,INV-연금-0050,2024-07-15,BUY,478,1164.06,55642067,대면
TX0001133,C00055,INV-연금-0059,2025-08-21,BUY,138,900.16,12422208,MTS
TX0001134,C00446,INV-펀드-0044,2024-05-30,SELL,450,1544.04,69481800,로보어드바이저
TX0001135,C01164,INV-펀드-0061,2025-03-21,BUY,58,1108.74,6430692,대면
TX0001136,C00084,INV-펀드-0067,2025-01-05,BUY,191,1413.03,26988873,로보어드바이저
TX0001137,C00840,INV-ET-0008,2025-05-11,SELL,297,1232.5,36605250,로보어드바이저
TX0001138,C00491,INV-펀드-0039,2025-01-19,SELL,160,1203.27,19252320,HTS
TX0001139,C01480,INV-펀드-0011,2025-05-16,SELL,174,1356.99,23611626,HTS
TX0001140,C00184,INV-ET-0087,2025-10-23,SELL,19,1353.01,2570719,로보어드바이저
TX0001141,C00012,INV-펀드-0057,2024-01-19,BUY,350,1007.12,35249200,MTS
TX0001142,C00260,INV-펀드-0063,2025-03-29,BUY,144,1528.16,22005504,대면
TX0001143,C00026,INV-펀드-0047,2025-06-22,BUY,300,1554.53,46635900,MTS
TX0001144,C00996,INV-ET-0031,2025-05-04,BUY,186,1378.52,25640472,HTS
TX0001145,C01460,INV-연금-0066,2024-02-03,BUY,409,1439.2,58863280,HTS
TX0001146,C00607,INV-펀드-0002,2024-10-23,BUY,308,1276.7,39322360,대면
TX0001147,C01315,INV-펀드-0072,2025-07-17,BUY,210,1162.79,24418590,대면
TX0001148,C00704,INV-펀드-0002,2025-11-13,BUY,411,1212.0,49813200,MTS
TX0001149,C00741,INV-ET-0091,2024-03-30,SELL,183,1124.26,20573958,대면
TX0001150,C01131,INV-변액-0013,2025-07-30,BUY,456,958.66,43714896,HTS
TX0001151,C01071,INV-펀드-0074,2025-09-16,SELL,329,1213.0,39907700,로보어드바이저
TX0001152,C01241,INV-ET-0031,2025-10-14,SELL,111,1602.13,17783643,HTS
TX0001153,C00469,INV-ET-0030,2024-02-04,BUY,180,1469.61,26452980,로보어드바이저
TX0001154,C00134,INV-ET-0090,2024-05-13,BUY,116,1082.14,12552824,대면
TX0001155,C00813,INV-변액-0027,2024-02-23,BUY,157,1030.95,16185915,HTS
TX0001156,C00330,INV-ET-0042,2024-05-05,SELL,437,1346.46,58840302,대면
TX0001157,C00011,INV-펀드-0054,2024-05-19,SELL,19,983.69,1869011,MTS
TX0001158,C00930,INV-펀드-0063,2025-03-26,SELL,110,1465.48,16120279,HTS
TX0001159,C01009,INV-펀드-0026,2025-11-16,SELL,140,1093.47,15308580,HTS
TX0001160,C00487,INV-연금-0019,2025-05-16,SELL,81,1700.12,13770972,대면
TX0001161,C00376,INV-연금-0028,2024-05-13,BUY,140,896.27,12547780,로보어드바이저
TX0001162,C00477,INV-변액-0027,2024-07-28,SELL,319,1210.96,38629624,MTS
TX0001163,C00044,INV-펀드-0034,2025-05-31,BUY,436,1233.39,53775804,MTS
TX0001164,C00792,INV-ET-0092,2024-07-04,SELL,180,1578.61,28414980,로보어드바이저
TX0001165,C01480,INV-펀드-0035,2024-01-28,BUY,402,1318.73,53012946,MTS
TX0001166,C00188,INV-ET-0042,2025-09-02,BUY,297,1397.51,41506047,로보어드바이저
TX0001167,C00706,INV-펀드-0011,2025-11-07,SELL,87,1360.08,11832696,대면
TX0001168,C01448,INV-ET-0091,2025-04-02,BUY,266,1361.49,36215634,MTS
TX0001169,C00092,INV-연금-0060,2024-07-11,BUY,443,1548.95,68618485,로보어드바이저
TX0001170,C01244,INV-연금-0050,2024-10-29,BUY,50,1186.46,5932300,대면
TX0001171,C01145,INV-ET-0043,2024-06-15,BUY,150,1155.71,17335650,대면
TX0001172,C00553,INV-펀드-0063,2024-12-24,BUY,277,1661.02,46010254,대면
TX0001173,C00231,INV-ET-0087,2025-02-20,SELL,321,1340.08,43016568,대면
TX0001174,C00988,INV-변액-0084,2024-09-16,BUY,319,1118.36,35675684,로보어드바이저
TX0001175,C00023,INV-연금-0050,2025-01-13,BUY,346,1083.8,37499480,MTS
TX0001176,C01354,INV-펀드-0057,2024-06-27,BUY,149,985.15,14678735,대면
TX0001177,C00217,INV-펀드-0035,2025-04-21,BUY,360,1016.08,36578880,MTS
TX0001178,C01369,INV-변액-0017,2024-03-14,SELL,483,1122.74,54228342,로보어드바이저
TX0001179,C00719,INV-펀드-0063,2024-08-04,BUY,26,1392.57,3620682,MTS
TX0001180,C01058,INV-ET-0045,2025-11-21,SELL,266,1115.32,29667512,HTS
TX0001181,C00691,INV-펀드-0054,2025-01-15,SELL,15,911.9,1367850,대면
TX0001182,C00249,INV-ET-0076,2025-12-11,SELL,137,1125.42,15418254,대면
TX0001183,C00635,INV-펀드-0083,2025-10-09,SELL,266,1506.35,40068910,MTS
TX0001184,C01117,INV-연금-0077,2025-08-02,BUY,295,1314.37,38773915,HTS
TX0001185,C00091,INV-펀드-0012,2024-07-16,SELL,54,996.71,5382234,MTS
TX0001186,C00413,INV-펀드-0002,2024-12-09,SELL,355,1235.83,43871965,MTS
TX0001187,C00188,INV-펀드-0046,2024-12-21,BUY,411,1337.89,54987279,로보어드바이저
TX0001188,C01223,INV-ET-0018,2025-08-16,BUY,292,941.98,27505816,대면
TX0001189,C01026,INV-ET-0090,2025-01-11,BUY,99,1107.14,10960686,HTS
TX0001190,C00268,INV-펀드-0062,2024-02-12,BUY,325,1734.19,56361175,HTS
TX0001191,C00982,INV-펀드-0061,2025-06-01,BUY,133,997.89,13271937,MTS
TX0001192,C00658,INV-펀드-0054,2024-04-27,BUY,165,1231.53,20320245,로보어드바이저
TX0001193,C00199,INV-펀드-0057,2025-09-23,SELL,385,1103.4,42480900,HTS
TX0001194,C01137,INV-변액-0038,2025-04-21,BUY,84,1382.3,11611320,로보어드바이저
TX0001195,C01019,INV-연금-0089,2024-07-10,SELL,331,1081.15,35786065,HTS
TX0001196,C01071,INV-변액-0037,2024-11-18,BUY,361,1190.69,42983909,MTS
TX0001197,C00929,INV-ET-0030,2024-03-12,SELL,95,1277.92,12140240,로보어드바이저
TX0001198,C00343,INV-ET-0005,2025-05-21,BUY,249,1649.31,41067819,HTS
TX0001199,C00490,INV-변액-0084,2024-02-23,BUY,219,1180.81,25859739,HTS
TX0001200,C01366,INV-ET-0075,2024-01-20,BUY,184,1437.22,26444848,HTS
TX0001201,C00037,INV-연금-0060,2024-12-31,BUY,281,1433.2,40272920,대면
TX0001202,C00641,INV-연금-0019,2024-08-31,SELL,32,1608.07,5145824,MTS
TX0001203,C00702,INV-ET-0093,2024-01-25,BUY,45,1527.59,6874155,로보어드바이저
TX0001204,C00105,INV-ET-0064,2025-06-06,SELL,218,1595.88,34790184,대면
TX0001205,C00164,INV-연금-0014,2025-10-28,BUY,478,1437.07,68691946,HTS
TX0001206,C00778,INV-ET-0092,2024-11-08,BUY,490,1323.3,64841700,로보어드바이저
TX0001207,C00838,INV-펀드-0002,2025-10-11,SELL,105,1356.29,14241044,로보어드바이저
TX0001208,C00631,INV-연금-0050,2024-07-14,BUY,394,1290.94,50863036,MTS
TX0001209,C01241,INV-펀드-0061,2024-02-15,BUY,380,889.77,33811260,MTS
TX0001210,C00907,INV-ET-0030,2024-12-15,BUY,258,1448.58,37373363,대면
TX0001211,C01116,INV-ET-0030,2024-05-23,BUY,144,1269.74,18284256,대면
TX0001212,C00085,INV-ET-0090,2024-12-14,BUY,22,1227.03,2699466,대면
TX0001213,C01081,INV-ET-0099,2025-07-21,BUY,120,1164.97,13979640,로보어드바이저
TX0001214,C00792,INV-펀드-0061,2024-12-30,SELL,91,1210.36,11014276,로보어드바이저
TX0001215,C00706,INV-변액-0084,2024-04-09,BUY,268,1299.84,34835712,MTS
TX0001216,C01038,INV-ET-0065,2025-11-24,BUY,80,1453.64,11629120,로보어드바이저
TX0001217,C00217,INV-변액-0013,2025-07-25,SELL,297,1067.97,31718709,로보어드바이저
TX0001218,C01394,INV-펀드-0056,2024-06-09,SELL,330,1149.69,37939770,MTS
TX0001219,C01258,INV-ET-0073,2025-06-08,SELL,430,1220.37,52475910,로보어드바이저
TX0001220,C00947,INV-변액-0007,2024-09-21,SELL,368,875.12,32204415,로보어드바이저
TX0001221,C01388,INV-변액-0010,2024-08-05,BUY,167,1192.73,19918591,MTS
TX0001222,C00851,INV-펀드-0061,2025-07-16,BUY,36,1147.61,4131396,로보어드바이저
TX0001223,C00768,INV-변액-0037,2024-01-19,SELL,87,1111.57,9670659,로보어드바이저
TX0001224,C00587,INV-연금-0016,2024-05-11,SELL,47,1262.07,5931728,대면
TX0001225,C00559,INV-변액-0017,2025-07-03,SELL,276,1062.65,29329140,MTS
TX0001226,C01184,INV-펀드-0062,2025-01-03,SELL,467,1491.58,69656786,로보어드바이저
TX0001227,C00291,INV-펀드-0057,2024-06-10,SELL,182,859.04,15634528,로보어드바이저
TX0001228,C00543,INV-연금-0032,2024-09-01,SELL,386,1030.01,39758386,HTS
TX0001229,C00083,INV-연금-0053,2024-10-04,SELL,126,1551.96,19554696,대면
TX0001230,C01223,INV-연금-0021,2024-03-26,BUY,103,1427.55,14703765,로보어드바이저
TX0001231,C01155,INV-ET-0030,2025-03-04,BUY,129,1134.07,14629503,대면
TX0001232,C00225,INV-펀드-0012,2025-11-05,SELL,313,1168.23,36565599,HTS
TX0001233,C00329,INV-연금-0048,2025-10-29,SELL,490,1088.03,53313469,MTS
TX0001234,C00881,INV-변액-0088,2025-11-22,SELL,440,950.11,41804840,HTS
TX0001235,C00908,INV-연금-0019,2025-11-15,SELL,352,1231.86,43361472,대면
TX0001236,C01394,INV-연금-0066,2025-10-15,BUY,266,1062.8,28270480,대면
TX0001237,C01166,INV-펀드-0040,2025-05-03,BUY,259,1415.05,36649795,로보어드바이저
TX0001238,C00732,INV-연금-0059,2024-05-24,BUY,393,976.38,38371734,대면
TX0001239,C01229,INV-ET-0031,2024-10-28,BUY,283,1483.39,41979937,대면
TX0001240,C01273,INV-펀드-0061,2024-08-11,BUY,240,1083.84,26012159,로보어드바이저
TX0001241,C00879,INV-펀드-0058,2025-09-16,BUY,93,1323.02,12304086,MTS
TX0001242,C01150,INV-연금-0014,2024-02-28,BUY,112,1191.77,13347824,HTS
TX0001243,C01431,INV-ET-0099,2025-02-24,SELL,452,1242.65,56167780,대면
TX0001244,C01308,INV-연금-0050,2025-02-18,BUY,427,1351.52,57709904,대면
TX0001245,C00735,INV-ET-0030,2025-08-05,BUY,307,1269.02,38958914,대면
TX0001246,C00564,INV-연금-0068,2024-11-24,SELL,48,1448.1,6950879,HTS
TX0001247,C00014,INV-펀드-0052,2024-10-16,BUY,325,1264.02,41080650,MTS
TX0001248,C00106,INV-연금-0028,2024-01-07,BUY,23,1079.38,2482574,로보어드바이저
TX0001249,C00848,INV-변액-0010,2024-10-20,SELL,333,1467.61,48871412,MTS
TX0001250,C00106,INV-연금-0053,2024-01-01,SELL,307,1449.29,44493203,MTS
TX0001251,C00948,INV-연금-0078,2024-05-23,BUY,19,1292.74,2456206,HTS
TX0001252,C00073,INV-ET-0091,2025-11-14,BUY,445,1246.78,55481710,MTS
TX0001253,C01273,INV-ET-0003,2025-06-25,BUY,208,1147.53,23868624,대면
TX0001254,C00332,INV-ET-0018,2025-02-13,BUY,271,1225.24,33204003,MTS
TX0001255,C01170,INV-펀드-0002,2025-04-23,BUY,305,989.39,30176395,HTS
TX0001256,C01309,INV-ET-0073,2024-09-13,BUY,205,1333.07,27327934,로보어드바이저
TX0001257,C01230,INV-연금-0055,2024-03-13,BUY,57,1058.8,6035160,대면
TX0001258,C00678,INV-연금-0078,2025-06-26,SELL,198,1243.43,24619914,로보어드바이저
TX0001259,C00541,INV-ET-0031,2025-12-03,SELL,449,1326.87,59576463,HTS
TX0001260,C00304,INV-펀드-0072,2024-01-13,BUY,264,829.69,21903816,MTS
TX0001261,C00484,INV-연금-0095,2025-03-01,SELL,223,1443.47,32189381,MTS
TX0001262,C00487,INV-연금-0055,2024-05-09,BUY,12,891.36,1069632,MTS
TX0001263,C00979,INV-펀드-0026,2024-10-07,SELL,179,1553.39,27805681,HTS
TX0001264,C00866,INV-ET-0075,2024-11-29,SELL,120,1385.45,16625400,MTS
TX0001265,C00057,INV-연금-0001,2025-02-10,BUY,142,1238.32,17584144,로보어드바이저
TX0001266,C01158,INV-ET-0005,2025-10-29,SELL,281,1294.12,36364772,로보어드바이저
TX0001267,C00063,INV-ET-0031,2025-06-18,BUY,385,1229.39,47331515,로보어드바이저
TX0001268,C00988,INV-ET-0086,2024-06-17,BUY,57,1245.54,7099578,대면
TX0001269,C00688,INV-펀드-0044,2025-06-29,SELL,447,1307.82,58459553,HTS
