policy_id,customer_id,product_code,product_name,insurer,category,status,start_date,monthly_premium,scenario_code
P001767,C00498,DB-WL-0122,동백해상 종신기본형3,동백해상,종신,정상유지,2021-10-07,154997,공백_배상
P001768,C00498,DA-FI-0084,다올화재 화재프리미엄2,다올화재,화재,정상유지,2022-04-13,16541,정상
P001769,C00499,DA-FI-0083,다올화재 화재프리미엄1,다올화재,화재,정상유지,2022-03-23,22272,중복_실손
P001770,C00499,DB-PN-0124,동백해상 연금표준형2,동백해상,연금,정상유지,2024-06-03,287729,공백_사망
P001771,C00499,GH-HE-0053,광화종합 실손표준형4,광화종합,실손,정상유지,2022-01-01,27569,중복_실손
P001772,C00499,GH-TR-0067,광화종합 여행자기본형4,광화종합,여행자,정상유지,2023-06-29,4935,공백_배상
P001773,C00499,GH-WL-0055,광화종합 종신프리미엄2,광화종합,종신,정상유지,2024-02-16,165517,공백_배상
P001774,C00500,DB-CH-0113,동백해상 어린이기본형1,동백해상,어린이,정상유지,2023-05-17,52798,중복_자차
P001775,C00500,CU-PN-0039,청우손해 연금기본형1,청우손해,연금,정상유지,2025-02-09,176228,중복_실손
P001776,C00500,BD-TR-0170,백두손해 여행자프리미엄1,백두손해,여행자,정상유지,2024-12-20,9767,중복_자차
P001777,C00500,BD-WL-0165,백두손해 종신프리미엄4,백두손해,종신,정상유지,2024-09-24,180675,공백_사망
P001778,C00501,CU-HE-0034,청우손해 실손기본형4,청우손해,실손,정상유지,2021-02-03,33902,중복_자차
P001779,C00501,BD-WL-0164,백두손해 종신실속형3,백두손해,종신,정상유지,2021-10-05,185104,정상
P001780,C00502,IR-FI-0146,이레생명 화재프리미엄1,이레생명,화재,정상유지,2023-08-18,16684,공백_사망
P001781,C00502,IR-PN-0144,이레생명 연금프리미엄2,이레생명,연금,정상유지,2022-09-01,342386,공백_사망
P001782,C00502,SS-WL-0098,삼산라이프 종신프리미엄1,삼산라이프,종신,정상유지,2024-11-11,182251,중복_실손
P001783,C00502,IR-CH-0135,이레생명 어린이표준형3,이레생명,어린이,정상유지,2023-10-17,51970,중복_자차
P001784,C00503,HB-TR-0021,한빛생명 여행자기본형1,한빛생명,여행자,정상유지,2021-12-20,3749,공백_사망
P001785,C00503,DA-AU-0069,다올화재 자동차프리미엄2,다올화재,자동차,정상유지,2022-12-19,108331,공백_배상
P001786,C00504,DB-HE-0119,동백해상 실손프리미엄4,동백해상,실손,정상유지,2022-09-07,52501,정상
P001787,C00504,GH-WL-0056,광화종합 종신기본형3,광화종합,종신,정상유지,2021-03-12,209336,공백_사망
P001788,C00504,HB-AU-0003,한빛생명 자동차실속형3,한빛생명,자동차,정상유지,2024-12-08,83166,공백_배상
P001789,C00504,HB-TR-0022,한빛생명 여행자표준형2,한빛생명,여행자,정상유지,2023-08-08,9624,공백_사망
P001790,C00504,IR-FI-0147,이레생명 화재기본형2,이레생명,화재,정상유지,2023-07-26,23605,정상
P001791,C00505,HB-TR-0023,한빛생명 여행자실속형3,한빛생명,여행자,정상유지,2024-06-18,12546,공백_배상
P001792,C00505,GH-FI-0062,광화종합 화재실속형2,광화종합,화재,정상유지,2024-02-28,27780,중복_실손
P001793,C00505,GH-AU-0046,광화종합 자동차표준형1,광화종합,자동차,정상유지,2022-01-24,101331,정상
P001794,C00505,DA-WL-0078,다올화재 종신기본형3,다올화재,종신,정상유지,2023-06-18,164870,중복_자차
P001795,C00505,BD-PN-0166,백두손해 연금표준형1,백두손해,연금,정상유지,2023-05-24,307535,공백_사망
P001796,C00506,CU-PN-0039,청우손해 연금기본형1,청우손해,연금,정상유지,2021-05-28,176228,중복_실손
P001797,C00506,CU-CH-0029,청우손해 어린이실속형3,청우손해,어린이,정상유지,2022-02-16,61873,공백_사망
P001798,C00506,SS-TR-0110,삼산라이프 여행자프리미엄4,삼산라이프,여행자,정상유지,2021-10-25,12748,중복_자차
P001799,C00507,BD-WL-0165,백두손해 종신프리미엄4,백두손해,종신,정상유지,2022-08-23,180675,중복_실손
P001800,C00507,SS-FI-0106,삼산라이프 화재기본형2,삼산라이프,화재,정상유지,2024-01-18,31092,공백_사망
P001801,C00507,IR-HE-0137,이레생명 실손표준형2,이레생명,실손,정상유지,2021-10-16,57903,정상
P001802,C00508,BD-PN-0167,백두손해 연금표준형2,백두손해,연금,정상유지,2024-03-16,326776,중복_자차
P001803,C00508,DA-HE-0075,다올화재 실손프리미엄3,다올화재,실손,정상유지,2021-05-05,34611,중복_자차
P001804,C00508,DB-AU-0112,동백해상 자동차프리미엄2,동백해상,자동차,정상유지,2025-04-08,79376,공백_배상
P001805,C00508,HB-TR-0023,한빛생명 여행자실속형3,한빛생명,여행자,정상유지,2022-09-01,12546,공백_배상
P001806,C00508,DB-WL-0120,동백해상 종신표준형1,동백해상,종신,정상유지,2023-05-18,82609,공백_사망
P001807,C00509,GH-TR-0065,광화종합 여행자기본형2,광화종합,여행자,정상유지,2022-12-11,8698,정상
P001808,C00509,GH-WL-0056,광화종합 종신기본형3,광화종합,종신,정상유지,2022-09-03,209336,중복_실손
P001809,C00510,GH-TR-0064,광화종합 여행자표준형1,광화종합,여행자,정상유지,2024-07-06,8081,공백_사망
P001810,C00510,SS-FI-0106,삼산라이프 화재기본형2,삼산라이프,화재,정상유지,2025-05-17,31092,중복_실손
P001811,C00510,HB-WL-0012,한빛생명 종신프리미엄4,한빛생명,종신,정상유지,2025-05-06,207312,정상
P001812,C00510,DA-HE-0073,다올화재 실손기본형1,다올화재,실손,정상유지,2021-09-06,25116,공백_사망
P001813,C00511,GH-FI-0063,광화종합 화재프리미엄3,광화종합,화재,정상유지,2022-04-20,23154,공백_배상
P001814,C00511,HB-WL-0012,한빛생명 종신프리미엄4,한빛생명,종신,정상유지,2023-08-29,207312,정상
P001815,C00511,HB-CH-0005,한빛생명 어린이기본형2,한빛생명,어린이,정상유지,2023-11-07,66973,공백_배상
P001816,C00512,DA-HE-0073,다올화재 실손기본형1,다올화재,실손,정상유지,2024-03-01,25116,중복_자차
P001817,C00512,GH-FI-0063,광화종합 화재프리미엄3,광화종합,화재,정상유지,2024-07-29,23154,정상
P001818,C00513,DA-FI-0083,다올화재 화재프리미엄1,다올화재,화재,정상유지,2021-08-12,22272,중복_자차
P001819,C00513,BD-WL-0164,백두손해 종신실속형3,백두손해,종신,정상유지,2024-04-01,185104,공백_배상
P001820,C00513,HB-PN-0013,한빛생명 연금기본형1,한빛생명,연금,정상유지,2021-03-20,320731,중복_자차
P001821,C00513,HB-TR-0021,한빛생명 여행자기본형1,한빛생명,여행자,정상유지,2022-08-17,3749,정상
P001822,C00514,DB-CH-0114,동백해상 어린이기본형2,동백해상,어린이,정상유지,2022-12-15,80634,중복_자차
P001823,C00514,SS-TR-0110,삼산라이프 여행자프리미엄4,삼산라이프,여행자,정상유지,2021-01-08,12748,공백_사망
P001824,C00514,BD-AU-0152,백두손해 자동차표준형1,백두손해,자동차,정상유지,2021-09-22,56856,정상
P001825,C00514,DA-PN-0082,다올화재 연금기본형4,다올화재,연금,정상유지,2022-06-17,163670,중복_자차
P001826,C00515,IR-HE-0139,이레생명 실손프리미엄4,이레생명,실손,정상유지,2021-10-30,44105,중복_자차
P001827,C00515,DB-PN-0124,동백해상 연금표준형2,동백해상,연금,정상유지,2022-03-05,287729,공백_배상
P001828,C00515,SS-TR-0108,삼산라이프 여행자기본형2,삼산라이프,여행자,정상유지,2023-04-21,8902,중복_실손
P001829,C00516,DA-PN-0082,다올화재 연금기본형4,다올화재,연금,정상유지,2024-03-18,163670,중복_실손
P001830,C00516,SS-WL-0101,삼산라이프 종신기본형4,삼산라이프,종신,정상유지,2022-02-03,191611,공백_사망
P001831,C00516,DA-HE-0073,다올화재 실손기본형1,다올화재,실손,정상유지,2022-12-19,25116,공백_사망
P001832,C00516,DA-FI-0085,다올화재 화재표준형3,다올화재,화재,정상유지,2024-08-08,27963,공백_배상
P001833,C00516,GH-TR-0067,광화종합 여행자기본형4,광화종합,여행자,정상유지,2022-07-17,4935,공백_배상
P001834,C00517,SS-WL-0099,삼산라이프 종신실속형2,삼산라이프,종신,정상유지,2022-07-09,234393,공백_사망
P001835,C00517,GH-AU-0046,광화종합 자동차표준형1,광화종합,자동차,정상유지,2021-03-30,101331,중복_실손
P001836,C00518,GH-FI-0062,광화종합 화재실속형2,광화종합,화재,정상유지,2022-11-16,27780,공백_배상
P001837,C00518,SS-HE-0096,삼산라이프 실손실속형2,삼산라이프,실손,정상유지,2022-07-21,23518,중복_자차
P001838,C00518,BD-WL-0163,백두손해 종신기본형2,백두손해,종신,정상유지,2022-05-18,196092,공백_사망
P001839,C00518,IR-TR-0150,이레생명 여행자기본형2,이레생명,여행자,정상유지,2021-09-04,13492,중복_자차
P001840,C00519,GH-TR-0066,광화종합 여행자기본형3,광화종합,여행자,정상유지,2022-02-20,14775,정상
P001841,C00519,GH-AU-0046,광화종합 자동차표준형1,광화종합,자동차,정상유지,2023-02-26,101331,중복_실손
P001842,C00519,HB-WL-0010,한빛생명 종신표준형2,한빛생명,종신,정상유지,2022-03-20,207131,공백_사망
P001843,C00519,DA-PN-0080,다올화재 연금표준형2,다올화재,연금,정상유지,2024-11-09,157871,중복_실손
P001844,C00520,HB-PN-0016,한빛생명 연금기본형4,한빛생명,연금,정상유지,2024-06-27,112831,중복_실손
P001845,C00520,BD-FI-0169,백두손해 화재기본형2,백두손해,화재,정상유지,2024-11-04,22666,중복_자차
P001846,C00520,HB-TR-0023,한빛생명 여행자실속형3,한빛생명,여행자,정상유지,2021-03-19,12546,중복_실손
P001847,C00521,IR-FI-0146,이레생명 화재프리미엄1,이레생명,화재,정상유지,2025-02-20,16684,공백_사망
P001848,C00521,DB-PN-0123,동백해상 연금기본형1,동백해상,연금,정상유지,2024-03-04,205519,정상
P001849,C00521,SS-WL-0101,삼산라이프 종신기본형4,삼산라이프,종신,정상유지,2025-02-27,191611,중복_자차
P001850,C00521,SS-TR-0107,삼산라이프 여행자프리미엄1,삼산라이프,여행자,정상유지,2024-03-03,4264,중복_실손
P001851,C00522,DB-TR-0129,동백해상 여행자표준형2,동백해상,여행자,정상유지,2024-03-05,14747,정상
P001852,C00522,IR-HE-0139,이레생명 실손프리미엄4,이레생명,실손,정상유지,2024-03-16,44105,공백_사망
P001853,C00523,BD-TR-0170,백두손해 여행자프리미엄1,백두손해,여행자,정상유지,2025-05-19,9767,중복_자차
P001854,C00523,DB-FI-0126,동백해상 화재프리미엄2,동백해상,화재,정상유지,2022-03-30,22225,공백_사망
P001855,C00524,SS-WL-0100,삼산라이프 종신실속형3,삼산라이프,종신,정상유지,2024-06-06,212307,공백_사망
P001856,C00524,BD-TR-0171,백두손해 여행자기본형2,백두손해,여행자,정상유지,2021-09-11,3514,공백_사망
P001857,C00524,IR-HE-0136,이레생명 실손프리미엄1,이레생명,실손,정상유지,2021-12-11,41562,중복_실손
P001858,C00524,BD-AU-0154,백두손해 자동차표준형3,백두손해,자동차,정상유지,2023-03-26,79597,공백_배상
P001859,C00524,DB-PN-0123,동백해상 연금기본형1,동백해상,연금,정상유지,2024-03-17,205519,정상
P001860,C00525,DA-HE-0074,다올화재 실손프리미엄2,다올화재,실손,정상유지,2022-01-21,56519,중복_자차
P001861,C00525,BD-WL-0163,백두손해 종신기본형2,백두손해,종신,정상유지,2021-06-03,196092,중복_실손
P001862,C00526,GH-TR-0065,광화종합 여행자기본형2,광화종합,여행자,정상유지,2025-04-02,8698,중복_자차
P001863,C00526,IR-FI-0148,이레생명 화재표준형3,이레생명,화재,정상유지,2022-08-21,15031,정상
P001864,C00526,HB-AU-0003,한빛생명 자동차실속형3,한빛생명,자동차,정상유지,2024-06-05,83166,공백_배상
P001865,C00526,DB-HE-0117,동백해상 실손프리미엄2,동백해상,실손,정상유지,2023-10-13,43319,중복_실손
P001866,C00527,GH-CH-0048,광화종합 어린이표준형1,광화종합,어린이,정상유지,2023-07-01,67282,공백_배상
P001867,C00527,DA-TR-0088,다올화재 여행자프리미엄2,다올화재,여행자,정상유지,2022-05-20,6550,공백_사망
P001868,C00528,HB-PN-0016,한빛생명 연금기본형4,한빛생명,연금,정상유지,2023-01-05,112831,공백_배상
P001869,C00528,BD-TR-0170,백두손해 여행자프리미엄1,백두손해,여행자,정상유지,2021-11-05,9767,중복_자차
P001870,C00529,GH-TR-0065,광화종합 여행자기본형2,광화종합,여행자,정상유지,2023-03-30,8698,중복_실손
P001871,C00529,DB-PN-0123,동백해상 연금기본형1,동백해상,연금,정상유지,2024-11-27,205519,공백_배상
P001872,C00529,DB-HE-0117,동백해상 실손프리미엄2,동백해상,실손,정상유지,2024-05-06,43319,공백_배상
P001873,C00529,DA-WL-0077,다올화재 종신기본형2,다올화재,종신,정상유지,2024-12-25,173859,중복_자차
P001874,C00530,HB-AU-0002,한빛생명 자동차표준형2,한빛생명,자동차,정상유지,2025-02-24,66788,공백_배상
P001875,C00530,SS-WL-0101,삼산라이프 종신기본형4,삼산라이프,종신,정상유지,2024-07-16,191611,공백_배상
P001876,C00530,BD-PN-0166,백두손해 연금표준형1,백두손해,연금,정상유지,2023-11-04,307535,공백_사망
P001877,C00530,DA-FI-0086,다올화재 화재표준형4,다올화재,화재,정상유지,2024-02-22,8133,중복_자차
P001878,C00531,CU-HE-0032,청우손해 실손기본형2,청우손해,실손,정상유지,2024-05-05,48506,공백_배상
P001879,C00531,DB-PN-0123,동백해상 연금기본형1,동백해상,연금,정상유지,2021-07-02,205519,공백_배상
P001880,C00531,SS-WL-0100,삼산라이프 종신실속형3,삼산라이프,종신,정상유지,2024-08-04,212307,중복_자차
P001881,C00531,DB-FI-0127,동백해상 화재실속형3,동백해상,화재,정상유지,2021-05-14,24592,공백_사망
P001882,C00531,DB-CH-0113,동백해상 어린이기본형1,동백해상,어린이,정상유지,2023-12-11,52798,중복_자차
P001883,C00532,SS-WL-0099,삼산라이프 종신실속형2,삼산라이프,종신,정상유지,2024-06-12,234393,공백_배상
P001884,C00532,DB-FI-0127,동백해상 화재실속형3,동백해상,화재,정상유지,2022-08-16,24592,공백_사망
P001885,C00532,GH-TR-0065,광화종합 여행자기본형2,광화종합,여행자,정상유지,2021-08-18,8698,중복_자차
P001886,C00532,HB-AU-0002,한빛생명 자동차표준형2,한빛생명,자동차,정상유지,2024-12-13,66788,공백_사망
P001887,C00533,BD-HE-0159,백두손해 실손기본형1,백두손해,실손,정상유지,2023-10-25,24791,중복_실손
P001888,C00533,CU-PN-0039,청우손해 연금기본형1,청우손해,연금,정상유지,2023-03-26,176228,정상
P001889,C00533,IR-AU-0132,이레생명 자동차실속형3,이레생명,자동차,정상유지,2022-02-10,47562,공백_배상
P001890,C00533,GH-FI-0062,광화종합 화재실속형2,광화종합,화재,정상유지,2023-04-13,27780,공백_사망
P001891,C00534,IR-HE-0139,이레생명 실손프리미엄4,이레생명,실손,정상유지,2021-01-30,44105,중복_실손
P001892,C00534,DB-CH-0115,동백해상 어린이프리미엄3,동백해상,어린이,정상유지,2023-06-16,64871,공백_사망
P001893,C00534,GH-TR-0067,광화종합 여행자기본형4,광화종합,여행자,정상유지,2022-07-06,4935,공백_배상
P001894,C00535,HB-FI-0018,한빛생명 화재표준형2,한빛생명,화재,정상유지,2022-07-14,8831,중복_자차
P001895,C00535,BD-HE-0160,백두손해 실손표준형2,백두손해,실손,정상유지,2023-11-12,31324,공백_배상
P001896,C00536,SS-PN-0103,삼산라이프 연금실속형2,삼산라이프,연금,정상유지,2023-02-17,318638,정상
