policy_id,coverage_code,coverage_name,coverage_group,insured_amount,deductible_flag,rider_flag
P001641,P001641-RD1,치과보강특약,특약보강,10000000,N,Y
P001641,P001641-RD2,운전자벌금,특약보강,5000000,N,Y
P001642,P001642-CV1,입원의료비,실손의료,100000000,Y,N
P001642,P001642-CV2,통원의료비,실손의료,500000000,N,N
P001642,P001642-CV3,급여의료비,실손의료,10000000,Y,Y
P001642,P001642-RD1,운전자벌금,특약보강,20000000,N,Y
P001643,P001643-CV1,항공기납치,여행자보장,30000000,N,N
P001643,P001643-CV2,여행지연,여행자보장,100000000,N,N
P001643,P001643-CV3,해외의료비,여행자보장,100000000,Y,Y
P001643,P001643-RD1,운전자벌금,특약보강,20000000,N,Y
P001644,P001644-CV1,자기신체사고,자차손해,50000000,N,N
P001644,P001644-CV2,무보험차상해,자차손해,200000000,N,N
P001644,P001644-CV3,자기차량손해,자차손해,100000000,Y,N
P001644,P001644-RD1,해외의료확장,특약보강,20000000,N,Y
P001645,P001645-CV1,통원의료비,실손의료,10000000,N,N
P001645,P001645-CV2,입원의료비,실손의료,10000000,Y,N
P001645,P001645-CV3,상급병실차액,실손의료,200000000,N,Y
P001645,P001645-RD1,운전자벌금,특약보강,10000000,N,Y
P001645,P001645-RD2,운전자벌금,특약보강,20000000,N,Y
P001646,P001646-CV1,건물화재,화재재산,50000000,N,N
P001646,P001646-CV2,임시거주비,화재재산,500000000,N,N
P001646,P001646-CV3,가재도구,화재재산,200000000,Y,N
P001647,P001647-CV1,자기신체사고,자차손해,10000000,Y,N
P001647,P001647-CV2,대물배상,자동차배상,500000000,N,N
P001647,P001647-CV3,자기차량손해,자차손해,30000000,N,N
P001647,P001647-RD1,치과보강특약,특약보강,5000000,N,Y
P001647,P001647-RD2,해외의료확장,특약보강,5000000,N,Y
P001648,P001648-CV1,재해사망,사망보장,500000000,N,N
P001648,P001648-CV2,뇌출혈진단,사망보장,200000000,Y,N
P001648,P001648-CV3,고도후유장해,사망보장,30000000,Y,N
P001649,P001649-CV1,자기신체사고,자차손해,100000000,N,N
P001649,P001649-CV2,무보험차상해,자차손해,500000000,N,N
P001649,P001649-CV3,자기차량손해,자차손해,30000000,N,Y
P001649,P001649-RD1,입원일당확장,특약보강,10000000,N,Y
P001649,P001649-RD2,치과보강특약,특약보강,20000000,N,Y
P001650,P001650-CV1,노후소득보장,노후연금,30000000,N,N
P001650,P001650-CV2,연금개시,노후연금,200000000,N,N
P001650,P001650-CV3,최저보증이율,노후연금,10000000,Y,N
P001650,P001650-RD1,운전자벌금,특약보강,10000000,N,Y
P001651,P001651-CV1,건물화재,화재재산,100000000,Y,N
P001651,P001651-CV2,임시거주비,화재재산,500000000,Y,N
P001651,P001651-CV3,대물배상,화재재산,200000000,N,N
P001651,P001651-RD1,암진단가산,특약보강,20000000,N,Y
P001652,P001652-CV1,상급병실차액,실손의료,500000000,Y,N
P001652,P001652-CV2,비급여의료비,실손의료,500000000,N,N
P001652,P001652-CV3,급여의료비,실손의료,10000000,N,Y
P001652,P001652-RD1,해외의료확장,특약보강,5000000,N,Y
P001652,P001652-RD2,해외의료확장,특약보강,10000000,N,Y
P001653,P001653-CV1,일반사망,사망보장,50000000,Y,N
P001653,P001653-CV2,암진단자금,사망보장,100000000,N,N
P001653,P001653-CV3,재해사망,사망보장,50000000,Y,Y
P001654,P001654-CV1,임시거주비,화재재산,100000000,N,N
P001654,P001654-CV2,건물화재,화재재산,200000000,N,N
P001654,P001654-CV3,가재도구,화재재산,500000000,N,N
P001655,P001655-CV1,통원치료비,자녀상해질병,10000000,N,N
P001655,P001655-CV2,배상책임,자녀상해질병,200000000,N,N
P001655,P001655-CV3,골절진단비,자녀상해질병,200000000,N,N
P001656,P001656-CV1,자기신체사고,자차손해,50000000,N,N
P001656,P001656-CV2,대물배상,자동차배상,200000000,N,N
P001656,P001656-CV3,무보험차상해,자차손해,50000000,N,N
P001657,P001657-CV1,의료간병자금,노후연금,200000000,N,N
P001657,P001657-CV2,조기해지환급금,노후연금,100000000,N,N
P001657,P001657-CV3,연금개시,노후연금,500000000,N,Y
P001658,P001658-CV1,암진단자금,사망보장,50000000,N,N
P001658,P001658-CV2,뇌출혈진단,사망보장,100000000,N,N
P001658,P001658-CV3,일반사망,사망보장,100000000,N,Y
P001658,P001658-RD1,운전자벌금,특약보강,5000000,N,Y
P001658,P001658-RD2,입원일당확장,특약보강,20000000,N,Y
P001659,P001659-CV1,자기차량손해,자차손해,30000000,N,N
P001659,P001659-CV2,대물배상,자동차배상,100000000,Y,N
P001659,P001659-CV3,무보험차상해,자차손해,500000000,Y,N
P001660,P001660-CV1,상급병실차액,실손의료,10000000,N,N
P001660,P001660-CV2,통원의료비,실손의료,500000000,Y,N
P001660,P001660-CV3,급여의료비,실손의료,200000000,N,N
P001661,P001661-CV1,대물배상,화재재산,30000000,N,N
P001661,P001661-CV2,건물화재,화재재산,10000000,Y,N
P001661,P001661-CV3,가재도구,화재재산,200000000,Y,N
P001661,P001661-RD1,암진단가산,특약보강,10000000,N,Y
P001662,P001662-CV1,의료간병자금,노후연금,500000000,Y,N
P001662,P001662-CV2,최저보증이율,노후연금,100000000,Y,N
P001662,P001662-CV3,연금개시,노후연금,50000000,N,N
P001662,P001662-RD1,운전자벌금,특약보강,20000000,N,Y
P001663,P001663-CV1,대인배상,자동차배상,200000000,N,N
P001663,P001663-CV2,대물배상,자동차배상,50000000,Y,N
P001663,P001663-CV3,무보험차상해,자차손해,100000000,N,Y
P001664,P001664-CV1,뇌출혈진단,사망보장,10000000,N,N
P001664,P001664-CV2,재해사망,사망보장,200000000,Y,N
P001664,P001664-CV3,일반사망,사망보장,30000000,Y,N
P001664,P001664-RD1,입원일당확장,특약보강,20000000,N,Y
P001665,P001665-CV1,의료간병자금,노후연금,30000000,N,N
P001665,P001665-CV2,최저보증이율,노후연금,500000000,Y,N
P001665,P001665-CV3,연금개시,노후연금,50000000,N,N
P001665,P001665-RD1,입원일당확장,특약보강,10000000,N,Y
P001666,P001666-CV1,재해사망,사망보장,100000000,N,N
P001666,P001666-CV2,고도후유장해,사망보장,30000000,N,N
P001666,P001666-CV3,뇌출혈진단,사망보장,50000000,N,Y
P001666,P001666-RD1,암진단가산,특약보강,5000000,N,Y
P001667,P001667-CV1,임시거주비,화재재산,500000000,N,N
P001667,P001667-CV2,건물화재,화재재산,500000000,Y,N
P001667,P001667-CV3,가재도구,화재재산,100000000,Y,N
P001667,P001667-RD1,해외의료확장,특약보강,5000000,N,Y
P001668,P001668-CV1,대인배상,자동차배상,30000000,N,N
P001668,P001668-CV2,대물배상,자동차배상,10000000,Y,N
P001668,P001668-CV3,무보험차상해,자차손해,10000000,Y,N
P001668,P001668-RD1,운전자벌금,특약보강,10000000,N,Y
P001669,P001669-CV1,비급여의료비,실손의료,100000000,Y,N
P001669,P001669-CV2,상급병실차액,실손의료,500000000,Y,N
P001669,P001669-CV3,입원의료비,실손의료,50000000,Y,Y
P001669,P001669-RD1,해외의료확장,특약보강,10000000,N,Y
P001670,P001670-CV1,대물배상,화재재산,10000000,N,N
P001670,P001670-CV2,건물화재,화재재산,200000000,N,N
P001670,P001670-CV3,가재도구,화재재산,10000000,N,Y
P001671,P001671-CV1,조기해지환급금,노후연금,10000000,N,N
P001671,P001671-CV2,최저보증이율,노후연금,500000000,Y,N
P001671,P001671-CV3,노후소득보장,노후연금,200000000,N,N
P001672,P001672-CV1,재해사망,사망보장,30000000,N,N
P001672,P001672-CV2,고도후유장해,사망보장,200000000,N,N
P001672,P001672-CV3,뇌출혈진단,사망보장,30000000,N,Y
P001672,P001672-RD1,운전자벌금,특약보강,10000000,N,Y
P001672,P001672-RD2,해외의료확장,특약보강,10000000,N,Y
P001673,P001673-CV1,노후소득보장,노후연금,500000000,N,N
P001673,P001673-CV2,최저보증이율,노후연금,10000000,N,N
P001673,P001673-CV3,연금개시,노후연금,50000000,Y,N
P001673,P001673-RD1,입원일당확장,특약보강,5000000,N,Y
P001674,P001674-CV1,임시거주비,화재재산,100000000,Y,N
P001674,P001674-CV2,건물화재,화재재산,100000000,Y,N
P001674,P001674-CV3,가재도구,화재재산,100000000,N,Y
P001674,P001674-RD1,해외의료확장,특약보강,5000000,N,Y
P001674,P001674-RD2,암진단가산,특약보강,20000000,N,Y
P001675,P001675-CV1,자기신체사고,자차손해,30000000,N,N
P001675,P001675-CV2,대물배상,자동차배상,500000000,N,N
P001675,P001675-CV3,무보험차상해,자차손해,100000000,N,Y
P001675,P001675-RD1,치과보강특약,특약보강,10000000,N,Y
P001675,P001675-RD2,해외의료확장,특약보강,5000000,N,Y
P001676,P001676-CV1,연금개시,노후연금,500000000,N,N
P001676,P001676-CV2,조기해지환급금,노후연금,30000000,N,N
P001676,P001676-CV3,의료간병자금,노후연금,10000000,N,Y
P001676,P001676-RD1,치과보강특약,특약보강,20000000,N,Y
P001676,P001676-RD2,해외의료확장,특약보강,10000000,N,Y
P001677,P001677-CV1,재해사망,사망보장,100000000,Y,N
P001677,P001677-CV2,고도후유장해,사망보장,50000000,N,N
P001677,P001677-CV3,일반사망,사망보장,10000000,Y,N
P001678,P001678-CV1,어린이암진단비,자녀상해질병,50000000,N,N
P001678,P001678-CV2,입원일당,자녀상해질병,500000000,N,N
P001678,P001678-CV3,배상책임,자녀상해질병,30000000,N,N
P001678,P001678-RD1,해외의료확장,특약보강,5000000,N,Y
P001678,P001678-RD2,치과보강특약,특약보강,10000000,N,Y
P001679,P001679-CV1,자기차량손해,자차손해,200000000,N,N
P001679,P001679-CV2,무보험차상해,자차손해,50000000,N,N
P001679,P001679-CV3,대인배상,자동차배상,30000000,N,Y
P001679,P001679-RD1,치과보강특약,특약보강,5000000,N,Y
P001680,P001680-CV1,일반사망,사망보장,50000000,N,N
P001680,P001680-CV2,뇌출혈진단,사망보장,500000000,N,N
P001680,P001680-CV3,재해사망,사망보장,200000000,N,N
P001680,P001680-RD1,치과보강특약,특약보강,5000000,N,Y
P001680,P001680-RD2,입원일당확장,특약보강,20000000,N,Y
P001681,P001681-CV1,의료간병자금,노후연금,200000000,Y,N
P001681,P001681-CV2,연금개시,노후연금,30000000,N,N
P001681,P001681-CV3,노후소득보장,노후연금,30000000,N,N
P001681,P001681-RD1,치과보강특약,특약보강,20000000,N,Y
P001682,P001682-CV1,자기차량손해,자차손해,50000000,Y,N
P001682,P001682-CV2,대인배상,자동차배상,50000000,N,N
P001682,P001682-CV3,대물배상,자동차배상,100000000,N,Y
P001683,P001683-CV1,통원의료비,실손의료,200000000,Y,N
P001683,P001683-CV2,입원의료비,실손의료,200000000,Y,N
P001683,P001683-CV3,상급병실차액,실손의료,50000000,N,N
P001683,P001683-RD1,암진단가산,특약보강,20000000,N,Y
P001684,P001684-CV1,비급여의료비,실손의료,50000000,N,N
P001684,P001684-CV2,통원의료비,실손의료,200000000,Y,N
P001684,P001684-CV3,급여의료비,실손의료,30000000,Y,N
P001684,P001684-RD1,암진단가산,특약보강,20000000,N,Y
P001684,P001684-RD2,암진단가산,특약보강,5000000,N,Y
P001685,P001685-CV1,의료간병자금,노후연금,100000000,N,N
P001685,P001685-CV2,최저보증이율,노후연금,30000000,N,N
P001685,P001685-CV3,연금개시,노후연금,200000000,Y,Y
P001686,P001686-CV1,자기신체사고,자차손해,200000000,Y,N
P001686,P001686-CV2,자기차량손해,자차손해,10000000,N,N
P001686,P001686-CV3,무보험차상해,자차손해,10000000,N,N
P001686,P001686-RD1,치과보강특약,특약보강,10000000,N,Y
P001687,P001687-CV1,조기해지환급금,노후연금,500000000,N,N
P001687,P001687-CV2,의료간병자금,노후연금,30000000,Y,N
P001687,P001687-CV3,노후소득보장,노후연금,10000000,N,Y
P001688,P001688-CV1,배상책임,자녀상해질병,500000000,Y,N
P001688,P001688-CV2,골절진단비,자녀상해질병,30000000,N,N
P001688,P001688-CV3,통원치료비,자녀상해질병,100000000,Y,N
P001688,P001688-RD1,치과보강특약,특약보강,5000000,N,Y
P001688,P001688-RD2,해외의료확장,특약보강,5000000,N,Y
P001689,P001689-CV1,암진단자금,사망보장,10000000,N,N
P001689,P001689-CV2,일반사망,사망보장,100000000,N,N
P001689,P001689-CV3,재해사망,사망보장,30000000,Y,Y
P001690,P001690-CV1,통원의료비,실손의료,500000000,N,N
P001690,P001690-CV2,입원의료비,실손의료,100000000,N,N
P001690,P001690-CV3,상급병실차액,실손의료,10000000,N,Y
P001690,P001690-RD1,암진단가산,특약보강,10000000,N,Y
P001691,P001691-CV1,배상책임,자녀상해질병,30000000,N,N
P001691,P001691-CV2,통원치료비,자녀상해질병,30000000,N,N
P001691,P001691-CV3,입원일당,자녀상해질병,30000000,Y,N
P001692,P001692-CV1,휴대품손해,여행자보장,100000000,N,N
P001692,P001692-CV2,배상책임,여행자보장,10000000,Y,N
P001692,P001692-CV3,여행지연,여행자보장,500000000,Y,N
P001693,P001693-CV1,상급병실차액,실손의료,200000000,N,N
P001693,P001693-CV2,통원의료비,실손의료,50000000,Y,N
P001693,P001693-CV3,비급여의료비,실손의료,30000000,Y,N
P001693,P001693-RD1,운전자벌금,특약보강,5000000,N,Y
P001693,P001693-RD2,치과보강특약,특약보강,10000000,N,Y
P001694,P001694-CV1,연금개시,노후연금,200000000,Y,N
P001694,P001694-CV2,최저보증이율,노후연금,10000000,N,N
P001694,P001694-CV3,조기해지환급금,노후연금,200000000,Y,N
P001694,P001694-RD1,암진단가산,특약보강,20000000,N,Y
P001694,P001694-RD2,운전자벌금,특약보강,5000000,N,Y
P001695,P001695-CV1,뇌출혈진단,사망보장,10000000,N,N
P001695,P001695-CV2,고도후유장해,사망보장,10000000,Y,N
P001695,P001695-CV3,일반사망,사망보장,30000000,N,N
P001696,P001696-CV1,재해사망,사망보장,200000000,N,N
P001696,P001696-CV2,암진단자금,사망보장,50000000,N,N
P001696,P001696-CV3,뇌출혈진단,사망보장,500000000,Y,Y
P001697,P001697-CV1,대물배상,자동차배상,50000000,N,N
P001697,P001697-CV2,자기신체사고,자차손해,500000000,N,N
P001697,P001697-CV3,자기차량손해,자차손해,100000000,Y,Y
P001698,P001698-CV1,배상책임,자녀상해질병,200000000,N,N
P001698,P001698-CV2,통원치료비,자녀상해질병,200000000,Y,N
P001698,P001698-CV3,입원일당,자녀상해질병,200000000,N,N
P001698,P001698-RD1,운전자벌금,특약보강,20000000,N,Y
P001698,P001698-RD2,암진단가산,특약보강,10000000,N,Y
P001699,P001699-CV1,항공기납치,여행자보장,100000000,N,N
P001699,P001699-CV2,여행지연,여행자보장,200000000,Y,N
P001699,P001699-CV3,배상책임,여행자보장,30000000,Y,N
P001699,P001699-RD1,암진단가산,특약보강,5000000,N,Y
P001700,P001700-CV1,도난손해,화재재산,200000000,Y,N
P001700,P001700-CV2,임시거주비,화재재산,200000000,N,N
P001700,P001700-CV3,대물배상,화재재산,30000000,N,Y
P001701,P001701-CV1,노후소득보장,노후연금,10000000,N,N
P001701,P001701-CV2,최저보증이율,노후연금,100000000,Y,N
P001701,P001701-CV3,의료간병자금,노후연금,10000000,N,N
P001702,P001702-CV1,비급여의료비,실손의료,30000000,N,N
P001702,P001702-CV2,상급병실차액,실손의료,500000000,N,N
P001702,P001702-CV3,급여의료비,실손의료,10000000,N,N
P001702,P001702-RD1,입원일당확장,특약보강,5000000,N,Y
P001703,P001703-CV1,상급병실차액,실손의료,500000000,N,N
P001703,P001703-CV2,통원의료비,실손의료,10000000,N,N
P001703,P001703-CV3,비급여의료비,실손의료,100000000,N,Y
P001703,P001703-RD1,입원일당확장,특약보강,5000000,N,Y
P001703,P001703-RD2,해외의료확장,특약보강,5000000,N,Y
P001704,P001704-CV1,해외의료비,여행자보장,100000000,Y,N
P001704,P001704-CV2,항공기납치,여행자보장,10000000,N,N
P001704,P001704-CV3,여행지연,여행자보장,10000000,Y,Y
P001704,P001704-RD1,해외의료확장,특약보강,5000000,N,Y
P001704,P001704-RD2,해외의료확장,특약보강,20000000,N,Y
P001705,P001705-CV1,고도후유장해,사망보장,500000000,N,N
P001705,P001705-CV2,뇌출혈진단,사망보장,200000000,Y,N
P001705,P001705-CV3,일반사망,사망보장,100000000,Y,N
P001705,P001705-RD1,치과보강특약,특약보강,5000000,N,Y
P001706,P001706-CV1,노후소득보장,노후연금,100000000,Y,N
P001706,P001706-CV2,최저보증이율,노후연금,30000000,Y,N
P001706,P001706-CV3,조기해지환급금,노후연금,500000000,N,Y
P001706,P001706-RD1,운전자벌금,특약보강,5000000,N,Y
P001706,P001706-RD2,암진단가산,특약보강,5000000,N,Y
P001707,P001707-CV1,자기차량손해,자차손해,200000000,N,N
P001707,P001707-CV2,자기신체사고,자차손해,200000000,N,N
P001707,P001707-CV3,대물배상,자동차배상,50000000,N,Y
P001707,P001707-RD1,해외의료확장,특약보강,5000000,N,Y
P001708,P001708-CV1,여행지연,여행자보장,500000000,N,N
P001708,P001708-CV2,항공기납치,여행자보장,500000000,N,N
P001708,P001708-CV3,휴대품손해,여행자보장,30000000,Y,N
P001708,P001708-RD1,해외의료확장,특약보강,5000000,N,Y
